Date,Close,High,Low,Open,Volume,Kalman_Close,Kalman_Return,Kalman_Volatility,FinBERT_Sentiment,engagement_score,tesla_relevance,comment_count,repost_count,unique_author_count,discussion_intensity,information_diffusion_score,sentiment_magnitude
2021-08-02,236.55667114257807,242.31333923339844,232.8000030517578,233.3333282470703,100847400.0,232.66024326994892,0.0278524154513661,0.0159492606661329,-0.021650640293955803,0.06324868507006338,1.625,3.5,2.95,3.95,3.5,166.4,0.021650640293955803
2021-08-03,236.5800018310547,240.88333129882807,233.6699981689453,239.6666717529297,64860900.0,235.08278728840568,0.0104123677703109,0.0139292162767343,0.029759068973362446,0.05598199998003345,1.4523809523809523,1.9761904761904763,2.9761904761904763,3.9761904761904763,1.9166666666666667,137.33333333333334,0.029759068973362446
2021-08-04,236.97332763671875,241.63333129882807,236.3099975585937,237.0,51007800.0,236.25120548076623,0.0049702413598111,0.0142225997151865,0.051841553300619125,0.055494848263992695,1.2380952380952381,1.8571428571428572,3.0,4.0,1.8571428571428572,180.28571428571428,0.051841553300619125
2021-08-05,238.2100067138672,240.3166656494141,237.1366729736328,238.6666717529297,38758800.0,237.46181122002784,0.0051242309506867,0.0118081071528491,-0.01476895809173584,0.049945441626540486,1.3,1.75,3.15,4.15,1.75,189.4,0.01476895809173584
2021-08-06,233.0333404541016,238.77667236328125,232.5433349609375,237.3000030517578,46869000.0,234.7248657685001,-0.0115258341434602,0.0143730237324194,-0.3938889065757394,0.12877978808785978,1.5384615384615385,1.0256410256410255,2.8205128205128207,3.8205128205128207,1.0256410256410255,110.71794871794872,0.3938889065757394
2021-08-09,237.9199981689453,239.6766662597656,235.0433349609375,236.72332763671875,44145900.0,236.6995661905313,0.0084128301258834,0.0124201314325171,-0.34437886998057365,0.12277742953635962,1.4761904761904763,2.857142857142857,2.9047619047619047,3.9047619047619047,2.857142857142857,180.0952380952381,0.34437886998057365
2021-08-10,236.663330078125,238.8633270263672,233.9600067138672,237.9966735839844,40296900.0,236.67717104144404,-9.46142379881776e-05,0.011885049327501,-0.01974419131875038,0.04889748432571676,1.3793103448275863,0.5172413793103449,2.6551724137931036,3.6551724137931036,0.49137931034482757,132.41379310344828,0.01974419131875038
2021-08-11,235.94000244140625,238.3933258056641,234.73666381835932,237.57000732421875,29401800.0,236.22157579118152,-0.001924964914266,0.0074492351365648,0.08318046852946281,0.058269503384762986,1.1666666666666667,0.9333333333333333,3.6666666666666665,4.666666666666667,0.9333333333333333,189.6,0.08318046852946281
2021-08-12,240.75,240.933334350586,233.13333129882807,235.44667053222656,52377300.0,239.0202958677092,0.0118478596510664,0.0077276669371542,0.04729739297181368,0.06549055932879687,1.6363636363636365,1.4545454545454546,3.590909090909091,4.590909090909091,1.4545454545454546,187.45454545454547,0.04729739297181368
2021-08-13,239.05667114257807,243.3000030517578,238.1133270263672,241.23666381835932,50194500.0,239.04277702392827,9.405542796048216e-05,0.0076771207507364,-0.037310993298888206,0.045585959691993694,1.1875,2.125,0.5,1.5,2.125,2.875,0.037310993298888206
2021-08-16,228.72332763671875,236.5,225.46665954589844,235.02333068847656,68032200.0,232.6650065574485,-0.0266804567194319,0.0129302848674616,-0.7140249358490109,0.19638682175381014,1.6666666666666667,2.6923076923076925,0.717948717948718,1.7179487179487178,2.6923076923076925,9.435897435897436,0.7140249358490109
2021-08-17,221.90333557128903,224.8600006103516,216.27999877929688,224.22000122070312,71163900.0,226.0139281122584,-0.0285865010110487,0.0160678486127765,0.028603512793779373,0.049565054805848004,1.3823529411764706,1.9411764705882353,1.5294117647058822,2.5294117647058822,1.911764705882353,15.647058823529411,0.028603512793779373
2021-08-18,229.663330078125,231.92333984375,223.11666870117188,223.25,61048200.0,228.26938256577463,0.0099792719517535,0.0162995049968031,-0.07208275981247425,0.05971382745437164,1.3214285714285714,1.4285714285714286,2.75,3.75,1.4285714285714286,139.5,0.07208275981247425
2021-08-19,224.4900054931641,228.8500061035156,222.52999877929688,226.07000732421875,42940500.0,225.93359907859923,-0.0102325746051481,0.0162358622745624,-0.0010645035654306412,0.056037287321662424,1.608695652173913,2.130434782608696,2.6956521739130435,3.6956521739130435,2.130434782608696,164.52173913043478,0.0010645035654306412
2021-08-20,226.7533264160156,230.7100067138672,224.5666656494141,227.61666870117188,44525700.0,226.44021843463,0.0022423373862801,0.0165057559938674,-0.25111477077007294,0.0949480583729209,1.3529411764705883,1.1176470588235294,2.235294117647059,3.235294117647059,1.1176470588235294,112.70588235294117,0.25111477077007294
2021-08-23,235.433334350586,237.3766632080078,226.9166717529297,228.47999572753903,60794700.0,231.9982697354584,0.0245453362448198,0.0192512779691082,-0.024907147511839867,0.05515116476203363,1.4166666666666667,2.1666666666666665,3.1666666666666665,4.166666666666667,2.0791666666666666,160.08333333333334,0.024907147511839867
2021-08-24,236.163330078125,238.4066619873047,234.2133331298828,236.8933258056641,39249300.0,234.57241859242063,0.0110955519620792,0.0200810909714269,0.022018540650606155,0.04123177248744164,1.064516129032258,1.032258064516129,3.096774193548387,4.096774193548387,0.9225806451612903,128.90322580645162,0.022018540650606155
2021-08-25,237.0666656494141,238.9900054931641,234.6666717529297,235.6766662597656,37936800.0,236.113948049982,0.0065716569186242,0.0171291471512349,0.010082491673529148,0.06203569645281854,1.5789473684210527,1.368421052631579,8.0,9.0,1.368421052631579,358.94736842105266,0.010082491673529148
2021-08-26,233.72000122070312,238.46665954589844,232.5399932861328,236.10333251953125,39642900.0,234.6344075422276,-0.0062662139190572,0.0116316513236548,0.07689462788403034,0.06676855911398434,1.5833333333333333,2.6666666666666665,1.6666666666666667,2.6666666666666665,2.625,28.833333333333332,0.07689462788403034
2021-08-27,237.30667114257807,238.3333282470703,234.0333404541016,235.0,41501400.0,236.28595727414336,0.0070388215829706,0.0114917827608247,0.047368982806801796,0.049250056145924266,1.0909090909090908,2.727272727272727,5.909090909090909,6.909090909090909,2.727272727272727,98.54545454545455,0.047368982806801796
2021-08-30,243.6366729736328,243.6666717529297,237.57666015625,238.2400054931641,55812600.0,240.8289494180653,0.0192266700752388,0.0103182514426114,0.056877126917243004,0.055546480714833625,1.2142857142857142,2.4642857142857144,2.642857142857143,3.642857142857143,2.4642857142857144,137.71428571428572,0.056877126917243004
2021-08-31,245.2400054931641,246.79666137695312,242.14666748046875,244.3333282470703,62566200.0,243.55513199875807,0.0113199953214937,0.0098570679823319,-0.004609862342476845,0.05126074264441188,1.1764705882352942,4.764705882352941,3.588235294117647,4.588235294117647,4.764705882352941,222.47058823529412,0.004609862342476845
2021-09-01,244.69667053222656,247.3300018310547,243.7566680908203,244.69332885742188,39612900.0,244.2606416119093,0.0028967142156333,0.0079241633810762,6.473250687122345e-05,0.0440768383189189,1.2592592592592593,1.4444444444444444,3.111111111111111,4.111111111111111,1.4444444444444444,153.33333333333334,6.473250687122345e-05
2021-09-02,244.1300048828125,246.9900054931641,243.51333618164065,244.8333282470703,38331900.0,244.1799036731484,-0.0003305401076003,0.0082105536012665,0.013360321521759033,0.05152708204834188,1.380952380952381,1.619047619047619,3.3333333333333335,4.333333333333333,1.619047619047619,182.95238095238096,0.013360321521759033
2021-09-03,244.52333068847656,244.6666717529297,241.3999938964844,244.0833282470703,45738300.0,244.39215324127613,0.0008692343838905,0.0083995828071937,0.03231987729668617,0.07254586719045437,1.9473684210526316,1.4736842105263157,4.842105263157895,5.842105263157895,1.4473684210526316,221.05263157894737,0.03231987729668617
2021-09-07,250.97332763671875,253.3999938964844,246.4199981689453,246.6666717529297,60119400.0,248.4595427035502,0.0166428807485423,0.0077306482464471,0.06416469346731901,0.07355579889833058,1.8571428571428572,1.8285714285714285,2.4571428571428573,3.4571428571428573,1.8285714285714285,110.51428571428572,0.06416469346731901
2021-09-08,251.2899932861328,254.8166656494141,246.92333984375,253.8600006103516,56379000.0,250.2088573670632,0.0070406418867163,0.0077306012284573,-0.20921825524419546,0.08903979076601487,1.375,1.34375,4.21875,5.21875,1.34375,154.0,0.20921825524419546
2021-09-09,251.6199951171875,254.0333404541016,250.5433349609375,251.1366729736328,42233100.0,251.0809884594481,0.0034856123862372,0.0061238387265663,-0.04631550423800945,0.06752696500522114,1.5555555555555556,1.6111111111111112,6.555555555555555,7.555555555555555,1.6111111111111112,311.55555555555554,0.04631550423800945
2021-09-10,245.42333984375,254.20333862304688,244.83999633789065,253.1999969482422,45552600.0,247.58436931854283,-0.013926260057997,0.0091484446047619,-0.0398254431784153,0.05026567696611317,1.2142857142857142,1.5,2.5,3.5,1.5,136.5,0.0398254431784153
2021-09-13,247.6666717529297,248.259994506836,236.2833404541016,246.73666381835932,68857500.0,247.6352350203508,0.000205447952744,0.0091797355797632,-0.0548098050057888,0.055239134099575496,1.2857142857142858,3.619047619047619,1.0476190476190477,2.0476190476190474,3.619047619047619,16.761904761904763,0.0548098050057888
2021-09-14,248.163330078125,251.4900054931641,245.46665954589844,247.52333068847656,55574700.0,247.96161571534608,0.0013179897237503,0.0091310538997631,-0.0033304421231150627,0.05428781526796535,1.45,2.9,3.6,4.6,2.9,193.8,0.0033304421231150627
2021-09-15,251.94332885742188,252.2866668701172,246.1199951171875,248.3333282470703,46073100.0,250.42244977060105,0.0099242539945374,0.009537883233261,-0.005278300493955612,0.048569128975617964,1.3333333333333333,1.875,3.3333333333333335,4.333333333333333,1.875,165.91666666666666,0.005278300493955612
2021-09-16,252.3300018310547,252.97000122070312,249.20333862304688,250.94332885742188,41770200.0,251.6013817792713,0.0047077728444482,0.0076903727201131,-0.12636645138263702,0.07571537633273613,1.4,1.5,5.45,6.45,1.5,219.9,0.12636645138263702
2021-09-17,253.163330078125,253.67999267578125,250.0,252.38333129882807,84612600.0,252.56671891663296,0.0038367720023435,0.0074185692283193,-0.0659363605082035,0.0767256141684805,1.7777777777777777,2.5555555555555554,4.611111111111111,5.611111111111111,2.3333333333333335,220.66666666666666,0.0659363605082035
2021-09-20,243.38999938964844,247.3333282470703,239.5399932861328,244.85333251953125,74273100.0,246.89519434373167,-0.022455549952222,0.0115251355270149,-0.07517548836767673,0.05905024058178012,1.2857142857142858,3.142857142857143,2.238095238095238,3.238095238095238,3.142857142857143,36.19047619047619,0.07517548836767673
2021-09-21,246.4600067138672,248.2466735839844,243.47999572753903,244.92999267578125,48992100.0,246.6262335969919,-0.0010893721421135,0.0103343234005252,-0.3334477450698614,0.11763673747833697,1.4761904761904763,1.0476190476190477,4.0476190476190474,5.0476190476190474,1.0476190476190477,193.33333333333334,0.3334477450698614
2021-09-22,250.64666748046875,251.22332763671875,246.3733367919922,247.8433380126953,45378900.0,249.11099838650236,0.0100750222442707,0.0110932107384217,-0.1799914613366127,0.08096309258838463,1.0588235294117647,3.588235294117647,4.411764705882353,5.411764705882353,3.588235294117647,226.23529411764707,0.1799914613366127
2021-09-23,251.2133331298828,252.7333374023437,249.30667114257807,251.6666717529297,35842500.0,250.41031271364125,0.0052158047438877,0.0112147088731481,0.062142131850123405,0.06529156027585357,1.5,2.0,4.8076923076923075,5.8076923076923075,1.8814102564102564,178.53846153846155,0.062142131850123405
2021-09-24,258.1300048828125,258.26666259765625,248.1866607666016,248.6300048828125,64119000.0,255.18134485687548,0.0190528580533748,0.0127840561872603,0.06629624404013157,0.07202099687617781,1.6129032258064515,4.129032258064516,2.935483870967742,3.935483870967742,4.129032258064516,127.93548387096774,0.06629624404013157
2021-09-27,263.78668212890625,266.3333435058594,256.4366760253906,257.7066650390625,84212100.0,260.4997357756468,0.0208416133309206,0.0145284216058625,-0.2819386348128319,0.11694440841628558,1.7674418604651163,3.488372093023256,1.9767441860465116,2.9767441860465116,3.441860465116279,90.6046511627907,0.2819386348128319
2021-09-28,259.1866760253906,265.2133178710937,255.3933258056641,262.3999938964844,76144200.0,259.688220220729,-0.0031152260193334,0.0148604476572687,-0.07234189100563526,0.06805870413390236,1.7352941176470589,1.6470588235294117,1.5,2.5,1.6470588235294117,22.470588235294116,0.07234189100563526
2021-09-29,260.4366760253906,264.5,256.8933410644531,259.9333190917969,62828700.0,260.150791347087,0.0017812557148908,0.0095085052580023,-0.14051618799567223,0.0738270224492221,1.2903225806451613,2.2580645161290325,2.5161290322580645,3.5161290322580645,2.2580645161290325,125.61290322580645,0.14051618799567223
2021-09-30,258.49334716796875,263.0433349609375,258.3333435058594,260.3333435058594,53868000.0,259.12643450993625,-0.0039375503408871,0.0099880309530909,-0.27737362310290337,0.10067526040440954,1.2272727272727273,1.8636363636363635,3.9545454545454546,4.954545454545454,1.8636363636363635,189.36363636363637,0.27737362310290337
2021-10-01,258.4066772460937,260.260009765625,254.52999877929688,259.4666748046875,51094200.0,258.68160005723195,-0.0017166695229129,0.0103947444982114,-0.09797284845262766,0.06825258318539032,1.2727272727272727,3.409090909090909,4.318181818181818,5.318181818181818,3.409090909090909,161.8181818181818,0.09797284845262766
2021-10-04,260.510009765625,268.989990234375,258.7066650390625,265.5,91449900.0,259.8116194023792,0.0043683792929114,0.0104028040006749,-0.010048165917396545,0.11200687532667754,1.2191780821917808,1.904109589041096,34.0,35.0,1.88013698630137,2091.6438356164385,0.010048165917396545
2021-10-05,260.1966552734375,265.7699890136719,258.0666809082031,261.6000061035156,55297800.0,260.04958465758114,0.0009159145990058,0.0084980537044307,0.010481704026460648,0.07027984814394225,1.2352941176470589,1.6176470588235294,14.794117647058824,15.794117647058824,1.6176470588235294,870.5294117647059,0.010481704026460648
2021-10-06,260.9166564941406,262.2200012207031,257.739990234375,258.7333374023437,43898400.0,260.5854645232627,0.0020606834130776,0.0030407956756197,-0.008790060877799988,0.054303878823281936,1.5217391304347827,4.217391304347826,2.608695652173913,3.608695652173913,4.217391304347826,28.695652173913043,0.008790060877799988
2021-10-07,264.53668212890625,268.3333435058594,261.1266784667969,261.82000732421875,57587400.0,263.0274513004974,0.009371154994014,0.0042826564092799,-0.3253589319065213,0.11754011128854198,1.3333333333333333,4.666666666666667,2.7142857142857144,3.7142857142857144,4.261904761904762,136.76190476190476,0.3253589319065213
2021-10-08,261.8299865722656,265.4599914550781,260.3033447265625,265.4033203125,50215800.0,262.287377398121,-0.0028136755259468,0.004630254983626,0.059181034564971924,0.06161806322641921,1.5277777777777777,1.25,2.1666666666666665,3.1666666666666665,1.25,106.66666666666667,0.059181034564971924
2021-10-11,263.9800109863281,267.0799865722656,261.8333435058594,262.54998779296875,42600900.0,263.3334824861327,0.0039883928017772,0.0041106687669939,0.04590732418000698,0.06668053211153273,1.6551724137931034,3.793103448275862,1.8275862068965518,2.8275862068965516,3.793103448275862,81.65517241379311,0.04590732418000698
2021-10-12,268.5733337402344,270.7733459472656,265.5233459472656,266.9766540527344,66060000.0,266.5718886571613,0.012297737987797,0.0051129253177047,-0.21738335862755775,0.08922317563836493,1.411764705882353,1.5,1.7941176470588236,2.7941176470588234,1.4779411764705883,70.47058823529412,0.21738335862755775
2021-10-13,270.3599853515625,271.8033447265625,268.59332275390625,270.1566772460937,42360300.0,268.91306116697234,0.0087825183728282,0.0053858624236887,-0.33224763721227646,0.1110416373918967,1.34375,1.8125,2.15625,3.15625,1.8125,76.6875,0.33224763721227646
2021-10-14,272.7733459472656,273.4166564941406,271.1166687011719,271.8299865722656,36741600.0,271.29884836744753,0.0088719647536712,0.005231599982564,-0.006334882229566574,0.04890739090057942,1.46875,1.59375,2.09375,3.09375,1.59375,76.1875,0.006334882229566574
2021-10-15,281.010009765625,281.07000732421875,274.1166687011719,274.5799865722656,56773800.0,277.3006761817572,0.0221225701857044,0.0076150831794424,-0.2535861413925886,0.09926172650150007,1.3421052631578947,3.973684210526316,1.7105263157894737,2.710526315789474,3.736842105263158,59.89473684210526,0.2535861413925886
2021-10-18,290.03668212890625,291.7533264160156,283.8233337402344,283.92999267578125,72621600.0,285.1719607380161,0.0283853781557303,0.0105987751549294,-0.018043816089630127,0.04568593210199487,1.2647058823529411,2.426470588235294,1.0441176470588236,2.0441176470588234,2.389705882352941,33.44117647058823,0.018043816089630127
2021-10-19,288.0899963378906,292.6499938964844,287.5033264160156,292.510009765625,52143300.0,286.9754059191208,0.0063240620727136,0.0089537885075301,-0.009519503451883793,0.060245612504689836,1.7346938775510203,2.0816326530612246,2.2653061224489797,3.2653061224489797,2.0816326530612246,121.46938775510205,0.009519503451883793
2021-10-20,288.6000061035156,289.8299865722656,285.7933349609375,288.45001220703125,42096300.0,287.9794640512061,0.003498760212115,0.0090371493268094,-0.05174129083752632,0.057385110343022704,1.45,1.875,1.425,2.425,1.875,54.7,0.05174129083752632
2021-10-21,298.0,300.0,285.1666564941406,285.3333435058594,94444500.0,294.1724958530509,0.0215051160757198,0.0095885315522859,-0.20938518457114697,0.09474010278952362,1.5227272727272727,3.6818181818181817,1.1363636363636365,2.1363636363636362,3.6704545454545454,53.54545454545455,0.20938518457114697
2021-10-22,303.2266540527344,303.3333435058594,296.9866638183594,298.5,68642400.0,299.7682733599739,0.0190220961708067,0.0094012438977693,-0.21035214141011238,0.08839947434350696,1.2105263157894737,3.1842105263157894,3.763157894736842,4.7631578947368425,3.1842105263157894,161.52631578947367,0.21035214141011238
2021-10-25,341.6199951171875,348.3399963378906,314.7333374023437,316.84332275390625,188556300.0,325.63405989363537,0.0862859376135538,0.0277298942936651,-0.049501994624733925,0.05555476845891479,1.25,2.619047619047619,2.869047619047619,3.869047619047619,2.5902777777777777,127.20238095238095,0.049501994624733925
2021-10-26,339.4766540527344,364.9800109863281,333.8133239746094,341.5633239746094,187245000.0,334.18925357642934,0.0262724166065073,0.027659123885659,-0.1250309757888317,0.07132861865363775,1.330708661417323,1.5039370078740157,3.173228346456693,4.173228346456693,1.4881889763779528,155.00787401574803,0.1250309757888317
2021-10-27,345.9533386230469,356.9599914550781,343.59332275390625,346.5533447265625,115579500.0,341.4598579817834,0.0217559491442211,0.0277302776809721,0.013878501951694489,0.044600568118034804,1.2456140350877194,2.456140350877193,1.0526315789473684,2.0526315789473686,2.412280701754386,41.68421052631579,0.013878501951694489
2021-10-28,359.0133361816406,360.3333435058594,351.3999938964844,356.10333251953125,81639600.0,352.3085041300755,0.031771366076275,0.0262935198556192,-0.1960799414664507,0.08093931132188292,1.25,2.2857142857142856,1.2321428571428572,2.232142857142857,2.044642857142857,40.535714285714285,0.1960799414664507
2021-10-29,371.3333435058594,371.7366638183594,357.7366638183594,360.6199951171875,89755200.0,364.06650149481726,0.0333741514238343,0.0235538594808233,-0.04404778592288494,0.051110855210638066,1.1627906976744187,3.686046511627907,1.5348837209302326,2.5348837209302326,3.6569767441860463,44.83720930232558,0.04404778592288494
2021-11-01,402.86334228515625,403.25,372.88665771484375,381.6666564941406,168146100.0,388.0442677593651,0.065860951683546,0.0254344227261762,-0.22100054379552603,0.08790049798646711,1.1985294117647058,3.3455882352941178,1.8602941176470589,2.860294117647059,3.2176470588235295,66.11764705882354,0.22100054379552603
2021-11-02,390.6666564941406,402.86334228515625,382.0,386.4533386230469,128213400.0,389.6649931291712,0.0041766507186524,0.0280227160484361,0.03878302127122879,0.05268622622906115,1.3942307692307692,1.7211538461538463,1.25,2.25,1.7211538461538463,38.76923076923077,0.03878302127122879
2021-11-03,404.6199951171875,405.1300048828125,384.2066650390625,392.4433288574219,103885500.0,398.9076926595875,0.0237196045151337,0.0186517783828397,-0.050485068932175636,0.06353660030102015,1.565217391304348,3.0,2.0434782608695654,3.0434782608695654,2.989130434782609,84.6086956521739,0.050485068932175636
2021-11-04,409.9700012207031,414.4966735839844,405.6666564941406,411.4700012207031,76192200.0,405.7445753443959,0.0171390093763941,0.0192306948505809,-0.009646734222769737,0.04318296961225777,1.1964285714285714,2.8035714285714284,1.0892857142857142,2.0892857142857144,2.8035714285714284,39.25,0.009646734222769737
2021-11-05,407.36334228515625,413.2900085449219,402.6666564941406,409.3333435058594,64886400.0,406.7450283336505,0.0024657211705305,0.0215587488197127,-0.4477666327729821,0.1412275220792722,1.3043478260869565,3.108695652173913,5.891304347826087,6.891304347826087,3.0072463768115942,237.52173913043478,0.4477666327729821
2021-11-08,387.6466674804688,399.0,377.6666564941406,383.2633361816406,100337100.0,394.9415921969738,-0.0290192511633957,0.0294219239490503,-0.07819300144910812,0.06337622273457652,1.5462962962962963,1.4074074074074074,0.8425925925925926,1.8425925925925926,1.3865740740740742,22.0,0.07819300144910812
2021-11-09,341.1666564941406,391.5,337.17333984375,391.2000122070313,177317400.0,361.7068541897827,-0.0841510204643514,0.0467993240065901,-0.05993237346410751,0.06606498687853264,1.5376344086021505,2.4193548387096775,3.5161290322580645,4.516129032258065,2.381720430107527,156.752688172043,0.05993237346410751
2021-11-10,355.9833374023437,359.3666687011719,329.10333251953125,336.8033447265625,128408100.0,358.1695262799648,-0.0097795434862341,0.0367101760385736,-0.21548380702733994,0.08894394641111612,1.390625,2.375,1.125,2.125,2.3671875,42.59375,0.21548380702733994
2021-11-11,354.5033264160156,368.3233337402344,351.5599975585937,367.5899963378906,67189800.0,355.903690154494,-0.0063261555191596,0.0362082692667397,-0.06795100308954716,0.0716862873427282,1.8831168831168832,1.5324675324675325,1.1168831168831168,2.116883116883117,1.5194805194805194,34.20779220779221,0.06795100308954716
2021-11-12,344.47332763671875,351.5,339.7333374023437,349.1666564941406,76719300.0,348.83933761477607,-0.0198490567396234,0.0325486311362647,-0.011498935520648956,0.06793262304069421,2.116279069767442,1.6046511627906976,1.930232558139535,2.9302325581395348,1.6046511627906976,60.55813953488372,0.011498935520648956
2021-11-15,337.7966613769531,343.99334716796875,326.20001220703125,339.2099914550781,104326800.0,342.0145883730407,-0.0195641617955139,0.0285622560627815,0.07878039963543415,0.06184495979539951,1.36,2.44,1.9333333333333333,2.933333333333333,2.39,71.49333333333334,0.07878039963543415
2021-11-16,351.57666015625,352.3999938964844,334.0599975585937,334.4366760253906,79627200.0,347.9242737379304,0.0172790447126889,0.0312502619054967,-0.028514452278614044,0.05203512882963306,1.4074074074074074,2.0555555555555554,1.9814814814814814,2.9814814814814814,1.9197530864197532,54.7037037037037,0.028514452278614044
2021-11-17,363.0033264160156,373.21331787109375,351.8333435058594,354.5033264160156,94336200.0,357.2436408111372,0.026785619103502,0.0358330929332665,-0.1410230416804552,0.08618532458414085,1.5151515151515151,3.484848484848485,5.151515151515151,6.151515151515151,3.484848484848485,231.57575757575756,0.1410230416804552
