Date,Close,High,Low,Open,Volume,Kalman_Close,Kalman_Return,Kalman_Volatility
2021-09-14,248.163330078125,251.4900054931641,245.46665954589844,247.52333068847656,55574700.0,247.96161571534608,0.0013179897237503013,0.009131053899763165
2021-09-15,251.94332885742188,252.2866668701172,246.1199951171875,248.3333282470703,46073100.0,250.42244977060105,0.009924253994537446,0.009537883233261041
2021-09-16,252.3300018310547,252.97000122070312,249.20333862304688,250.94332885742188,41770200.0,251.6013817792713,0.0047077728444482325,0.007690372720113108
2021-09-17,253.163330078125,253.67999267578125,250.0,252.38333129882807,84612600.0,252.56671891663296,0.003836772002343558,0.007418569228319362
2021-09-20,243.38999938964844,247.3333282470703,239.5399932861328,244.85333251953125,74273100.0,246.89519434373167,-0.022455549952222098,0.011525135527014925
2021-09-21,246.4600067138672,248.2466735839844,243.47999572753903,244.92999267578125,48992100.0,246.6262335969919,-0.001089372142113576,0.010334323400525224
2021-09-22,250.64666748046875,251.22332763671875,246.3733367919922,247.8433380126953,45378900.0,249.11099838650233,0.010075022244270704,0.01109321073842179
2021-09-23,251.2133331298828,252.73333740234372,249.30667114257807,251.6666717529297,35842500.0,250.41031271364125,0.00521580474388772,0.011214708873148134
2021-09-24,258.1300048828125,258.26666259765625,248.1866607666016,248.6300048828125,64119000.0,255.18134485687548,0.019052858053374866,0.012784056187260369
2021-09-27,263.78668212890625,266.3333435058594,256.4366760253906,257.7066650390625,84212100.0,260.4997357756468,0.020841613330920605,0.014528421605862589
2021-09-28,259.1866760253906,265.2133178710937,255.3933258056641,262.3999938964844,76144200.0,259.688220220729,-0.0031152260193334502,0.014860447657268705
2021-09-29,260.4366760253906,264.5,256.8933410644531,259.9333190917969,62828700.0,260.150791347087,0.0017812557148908503,0.009508505258002366
2021-09-30,258.49334716796875,263.0433349609375,258.3333435058594,260.3333435058594,53868000.0,259.12643450993625,-0.003937550340887164,0.009988030953090967
2021-10-01,258.4066772460937,260.260009765625,254.52999877929688,259.4666748046875,51094200.0,258.68160005723195,-0.0017166695229129392,0.0103947444982114
2021-10-04,260.510009765625,268.989990234375,258.7066650390625,265.5,91449900.0,259.81161940237916,0.004368379292911451,0.010402804000674903
2021-10-05,260.1966552734375,265.7699890136719,258.0666809082031,261.6000061035156,55297800.0,260.04958465758114,0.0009159145990058626,0.008498053704430773
2021-10-06,260.9166564941406,262.2200012207031,257.739990234375,258.7333374023437,43898400.0,260.5854645232627,0.0020606834130776353,0.0030407956756197136
2021-10-07,264.53668212890625,268.3333435058594,261.1266784667969,261.82000732421875,57587400.0,263.0274513004974,0.009371154994014086,0.004282656409279987
2021-10-08,261.8299865722656,265.4599914550781,260.3033447265625,265.4033203125,50215800.0,262.287377398121,-0.0028136755259468016,0.004630254983626096
2021-10-11,263.9800109863281,267.0799865722656,261.8333435058594,262.54998779296875,42600900.0,263.3334824861327,0.0039883928017772075,0.004110668766993976
2021-10-12,268.5733337402344,270.7733459472656,265.5233459472656,266.9766540527344,66060000.0,266.5718886571613,0.012297737987797097,0.00511292531770475
2021-10-13,270.3599853515625,271.8033447265625,268.59332275390625,270.1566772460937,42360300.0,268.91306116697234,0.008782518372828285,0.00538586242368875
2021-10-14,272.7733459472656,273.4166564941406,271.1166687011719,271.8299865722656,36741600.0,271.29884836744753,0.008871964753671246,0.005231599982564016
2021-10-15,281.010009765625,281.07000732421875,274.1166687011719,274.5799865722656,56773800.0,277.3006761817572,0.022122570185704404,0.007615083179442492
2021-10-18,290.03668212890625,291.7533264160156,283.8233337402344,283.92999267578125,72621600.0,285.1719607380161,0.02838537815573039,0.010598775154929447
2021-10-19,288.0899963378906,292.6499938964844,287.5033264160156,292.510009765625,52143300.0,286.97540591912076,0.006324062072713632,0.008953788507530154
2021-10-20,288.6000061035156,289.8299865722656,285.7933349609375,288.45001220703125,42096300.0,287.97946405120615,0.0034987602121150374,0.009037149326809463
2021-10-21,298.0,300.0,285.1666564941406,285.3333435058594,94444500.0,294.1724958530509,0.02150511607571981,0.009588531552285954
2021-10-22,303.2266540527344,303.3333435058594,296.9866638183594,298.5,68642400.0,299.7682733599739,0.019022096170806746,0.009401243897769373
2021-10-25,341.6199951171875,348.3399963378906,314.7333374023437,316.84332275390625,188556300.0,325.63405989363537,0.08628593761355385,0.027729894293665198
2021-10-26,339.4766540527344,364.9800109863281,333.8133239746094,341.5633239746094,187245000.0,334.18925357642934,0.026272416606507365,0.02765912388565909
2021-10-27,345.9533386230469,356.9599914550781,343.59332275390625,346.5533447265625,115579500.0,341.4598579817834,0.021755949144221187,0.0277302776809721
2021-10-28,359.0133361816406,360.3333435058594,351.3999938964844,356.10333251953125,81639600.0,352.3085041300755,0.031771366076275065,0.026293519855619236
2021-10-29,371.3333435058594,371.7366638183594,357.7366638183594,360.6199951171875,89755200.0,364.06650149481726,0.033374151423834375,0.023553859480823364
2021-11-01,402.86334228515625,403.25,372.88665771484375,381.6666564941406,168146100.0,388.0442677593651,0.065860951683546,0.025434422726176232
2021-11-02,390.6666564941406,402.86334228515625,382.0,386.4533386230469,128213400.0,389.6649931291712,0.004176650718652475,0.028022716048436123
2021-11-03,404.6199951171875,405.1300048828125,384.2066650390625,392.4433288574219,103885500.0,398.9076926595875,0.023719604515133774,0.018651778382839712
2021-11-04,409.9700012207031,414.4966735839844,405.6666564941406,411.4700012207031,76192200.0,405.7445753443959,0.01713900937639412,0.019230694850580966
2021-11-05,407.36334228515625,413.2900085449219,402.6666564941406,409.3333435058594,64886400.0,406.7450283336505,0.002465721170530566,0.021558748819712797
2021-11-08,387.6466674804688,399.0,377.6666564941406,383.2633361816406,100337100.0,394.9415921969738,-0.029019251163395765,0.029421923949050383
2021-11-09,341.1666564941406,391.5,337.17333984375,391.2000122070313,177317400.0,361.7068541897827,-0.08415102046435141,0.04679932400659011
2021-11-10,355.9833374023437,359.3666687011719,329.10333251953125,336.8033447265625,128408100.0,358.16952627996477,-0.00977954348623411,0.03671017603857368
2021-11-11,354.5033264160156,368.3233337402344,351.5599975585937,367.5899963378906,67189800.0,355.903690154494,-0.006326155519159604,0.03620826926673971
2021-11-12,344.47332763671875,351.5,339.7333374023437,349.1666564941406,76719300.0,348.83933761477607,-0.01984905673962345,0.03254863113626474
2021-11-15,337.7966613769531,343.99334716796875,326.20001220703125,339.2099914550781,104326800.0,342.0145883730407,-0.0195641617955139,0.028562256062781587
2021-11-16,351.57666015625,352.3999938964844,334.0599975585937,334.4366760253906,79627200.0,347.9242737379304,0.01727904471268893,0.03125026190549672
2021-11-17,363.0033264160156,373.21331787109375,351.8333435058594,354.5033264160156,94336200.0,357.2436408111372,0.02678561910350208,0.035833092933266565
2021-11-18,365.4599914550781,370.6666564941406,358.3399963378906,368.8500061035156,62696700.0,362.32162477257975,0.014214343885625924,0.018838768732033245
2021-11-19,379.0199890136719,379.5733337402344,364.23333740234375,366.2900085449219,64926900.0,372.64178143010054,0.028483413497603083,0.02083960973528701
2021-11-22,385.6233215332031,400.6499938964844,377.4766540527344,387.4433288574219,99217500.0,380.6648144401378,0.021530148818114103,0.02078424701797652
2021-11-23,369.6766662597656,393.5,354.2333374023437,389.1700134277344,108515100.0,373.8737653912475,-0.01783997047081487,0.02031450204307228
2021-11-24,372.0,377.5899963378906,354.0,360.1300048828125,67680600.0,372.7157146925133,-0.00309743770741,0.01698362508193853
2021-11-26,360.6400146484375,369.5933227539063,360.3333435058594,366.489990234375,35042700.0,365.25252162732585,-0.020023821832531263,0.020677245543253554
2021-11-29,378.9966735839844,380.8900146484375,366.7300109863281,366.9966735839844,58393500.0,373.7468746830842,0.023256110643433914,0.020155077291713154
2021-11-30,381.586669921875,389.3333435058594,372.6666564941406,381.4566650390625,81276000.0,378.5921346054965,0.012964014552685699,0.020082236228785695
2021-12-01,365.0,390.9466552734375,363.586669921875,386.8999938964844,68450400.0,370.19173343963604,-0.022188525323205366,0.01995594110863461
2021-12-02,361.5333251953125,371.0,352.2166748046875,366.3533325195313,73114800.0,364.8405428561718,-0.014455186596803893,0.01776858498171644
2021-12-03,338.3233337402344,363.5266723632813,333.4033203125,361.5966796875,92322000.0,348.4520063357339,-0.04491972408586886,0.022981501275328376
2021-12-06,336.336669921875,340.5466613769531,316.8333435058594,333.836669921875,81663000.0,340.96431664682984,-0.021488439018169103,0.023140818470708813
2021-12-07,350.5833435058594,352.5566711425781,342.2699890136719,348.0666809082031,56084700.0,346.90920218440823,0.017435506436692894,0.025315203277646903
2021-12-08,356.32000732421875,357.4599914550781,344.3333435058594,350.9033203125,41906400.0,352.7253996223133,0.01676576291802534,0.024110107728124525
2021-12-09,334.6000061035156,354.163330078125,334.1199951171875,353.5466613769531,59438400.0,341.5232903682293,-0.03175872581356165,0.0235530893761965
2021-12-10,339.010009765625,340.32666015625,327.510009765625,336.25,59664300.0,339.96999753255403,-0.00454813150224842,0.02352116254746385
2021-12-13,322.1366577148437,335.0,317.1400146484375,333.6966552734375,78595500.0,328.9483873922822,-0.03241936117970656,0.024797793232329356
2021-12-14,319.5033264160156,322.1366577148437,310.0,315.0,70806300.0,323.1110186831342,-0.017745545905919702,0.02107472836180422
2021-12-15,325.3299865722656,326.25,309.4166564941406,317.7366638183594,75169200.0,324.482416258562,0.004244354095434666,0.021090370305102087
2021-12-16,308.97332763671875,331.6600036621094,307.2833251953125,331.5,82771500.0,314.8972723557286,-0.029539794523705476,0.019483332622569925
2021-12-17,310.8566589355469,320.2200012207031,303.0133361816406,304.92333984375,100437300.0,312.4000359266573,-0.007930320927804768,0.01473058131172918
2021-12-20,299.9800109863281,307.2300109863281,297.7966613769531,303.5666809082031,56480100.0,304.7240383724125,-0.02457105208543231,0.01375677452039235
2021-12-21,312.84332275390625,313.1666564941406,295.3733215332031,305.6233215332031,71517900.0,309.74203208450183,0.016467337919552794,0.018250316552703132
2021-12-22,336.2900085449219,338.5533447265625,319.01666259765625,321.8866577148437,93634200.0,326.1495838695736,0.05297166701804157,0.028705383220367708
2021-12-23,355.6666564941406,357.6600036621094,332.5199890136719,335.6000061035156,92713200.0,344.3921379999551,0.0559330903137889,0.034425224229311074
2021-12-27,364.6466674804688,372.3333435058594,356.9066772460937,357.8900146484375,71145900.0,356.91012564504933,0.036348064499358346,0.03569938062590315
2021-12-28,362.8233337402344,373.0,359.47332763671875,369.8299865722656,60324000.0,360.56468923042473,0.010239450558513719,0.03033140459073935
2021-12-29,362.0633239746094,368.0,354.7133178710937,366.21331787109375,56154000.0,361.49089643905234,0.002568768479809913,0.02895279926214301
2021-12-30,356.7799987792969,365.1833190917969,351.04998779296875,353.77667236328125,47040900.0,358.57940156780114,-0.008054130546388705,0.024980260781948448
2021-12-31,352.260009765625,360.6666564941406,351.5299987792969,357.8133239746094,40733700.0,354.67380264582886,-0.010891866361804392,0.028242765875802055
2022-01-03,399.9266662597656,400.3566589355469,378.6799926757813,382.5833435058594,103931400.0,382.6416104475052,0.07885501436260434,0.03433545905171718
2022-01-04,383.1966552734375,402.6666564941406,374.3500061035156,396.51666259765625,100248300.0,382.9846470152111,0.0008964957243013938,0.03190526214712866
2022-01-05,362.7066650390625,390.11334228515625,360.336669921875,382.2166748046875,80119800.0,370.4521649306935,-0.032723197084241984,0.034990020117319526
2022-01-06,354.8999938964844,362.6666564941406,340.1666564941406,359.0,90336600.0,360.8403946327007,-0.025946049741107813,0.03685525738961401
2022-01-07,342.32000732421875,360.30999755859375,336.6666564941406,360.1233215332031,84164700.0,349.3941657912467,-0.0317210296067465,0.03878919678251876
2022-01-10,352.7066650390625,353.0333251953125,326.6666564941406,333.3333435058594,91815000.0,351.4414029141053,0.005859391264368741,0.038916635442132363
2022-01-11,354.79998779296875,358.6166687011719,346.2733459472656,351.22332763671875,66063300.0,353.51712252334437,0.005906303560216486,0.038811899597863436
2022-01-12,368.739990234375,371.61334228515625,357.5299987792969,359.6166687011719,83739000.0,362.9253721750046,0.02661327854364104,0.022932036588484684
2022-01-13,343.85333251953125,371.8666687011719,342.17999267578125,369.6900024414063,97209900.0,351.13820343313625,-0.032478216309948515,0.024367889265140545
2022-01-14,349.8699951171875,350.6666564941406,337.7933349609375,339.9599914550781,72924300.0,350.35440758906464,-0.0022321576986163993,0.02273093994402228
2022-01-18,343.5033264160156,356.92999267578125,338.6866760253906,342.2033386230469,66743400.0,346.1202065644359,-0.012085479539892363,0.02144540674529216
2022-01-19,331.8833312988281,351.5566711425781,331.6666564941406,347.2366638183594,75442500.0,337.3213337566976,-0.025421436370546724,0.02027326990426388
2022-01-20,332.0899963378906,347.2200012207031,331.3333435058594,336.57666015625,70488600.0,334.08818942525573,-0.009584760902711986,0.019749168772588546
2022-01-21,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000.0,322.0644258568164,-0.03598978937005903,0.02144713393081123
2022-01-24,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700.0,314.6082006225508,-0.023151346859961786,0.012499254506895366
2022-01-25,306.1333312988281,317.086669921875,301.07000732421875,304.7333374023437,86595900.0,309.3704433302763,-0.016648508468342316,0.0112648681101401
2022-01-26,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400.0,311.286075456658,0.006192033426853927,0.013452021112762898
2022-01-27,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500.0,289.70469521478486,-0.06932973217710803,0.02369828837836996
2022-01-28,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100.0,285.01503692183667,-0.01618771932388363,0.02391700287028137
2022-01-31,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000.0,301.8409834111144,0.05903529396553253,0.03954285351523997
2022-02-01,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200.0,307.1410408528322,0.017559104737274955,0.03969725080638235
2022-02-02,301.8866577148437,310.5,296.4700012207031,309.3933410644531,66792900.0,303.89365348364095,-0.010572951632169647,0.03907530997843994
2022-02-03,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600.0,299.66197964100564,-0.013924850993517368,0.03894495396809429
2022-02-04,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400.0,304.675079713475,0.016729182922955443,0.039597758252406676
2022-02-07,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500.0,303.29783766817087,-0.0045203632886526846,0.026866209938229628
2022-02-08,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100.0,305.79191743766097,0.00822320326668069,0.024885107312864974
2022-02-09,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400.0,308.804671860852,0.009852302338256624,0.012917296930581584
2022-02-10,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900.0,304.30043442587294,-0.014586040450219273,0.01273033052336215
2022-02-11,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800.0,293.40216031399456,-0.03581419176229661,0.018206040813701186
2022-02-14,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500.0,292.4861431619659,-0.003122053195001473,0.017762324578084267
2022-02-15,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200.0,301.7507884011863,0.031675501406882134,0.021149446459736914
2022-02-16,307.7966613769531,308.8099975585937,300.4033203125,304.6833190917969,51294300.0,305.4873433918747,0.012382917076990463,0.021663812954084653
2022-02-17,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400.0,297.2238119805024,-0.02705032332803381,0.023766457829897874
2022-02-18,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700.0,290.07698540034676,-0.024045269228376798,0.023971524604189758
2022-02-22,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100.0,280.04403012294694,-0.034587215747409084,0.025910431956145563
2022-02-23,254.67999267578125,278.4333190917969,253.5200042724609,276.8099975585937,95256900.0,264.36819288867343,-0.055976330676970276,0.029879325517219314
2022-02-24,266.92333984375,267.49334716796875,233.3333282470703,233.4633331298828,135322200.0,265.94736055316156,0.005973364825900607,0.030639048324052703
2022-02-25,269.9566650390625,273.1666564941406,260.79998779296875,269.74334716796875,76067700.0,268.42524699669576,0.009317206376405762,0.026010395454306414
2022-02-28,290.1433410644531,292.28668212890625,271.57000732421875,271.6700134277344,99006900.0,281.8477673014373,0.05000468642544176,0.035188579926993854
2022-03-01,288.1233215332031,296.6266784667969,284.59332275390625,289.8933410644531,74766900.0,285.7262731149118,0.013760995343725657,0.03544845059166274
2022-03-02,293.2966613769531,295.49334716796875,281.42333984375,290.7099914550781,74643300.0,290.40503036888657,0.01637496336255051,0.03513475180527135
2022-03-03,279.7633361816406,295.4800109863281,277.5333251953125,292.92333984375,61623600.0,283.82810166328636,-0.02264743381767831,0.03338254180033657
2022-03-04,279.42999267578125,285.2166748046875,275.0533447265625,283.0333251953125,66999600.0,281.1099208227818,-0.009576855937010742,0.022782874186830476
2022-03-07,268.1933288574219,288.7133178710937,268.19000244140625,285.4333190917969,72494100.0,273.12702796937555,-0.028397762804105664,0.02688572295141388
2022-03-08,274.79998779296875,283.3299865722656,260.72332763671875,265.1766662597656,80399100.0,274.16097400216916,0.0037855866571709917,0.026788603207180673
2022-03-09,286.3233337402344,286.85333251953125,277.336669921875,279.82666015625,59184000.0,281.67772570369675,0.02741729281085825,0.020954414779304226
2022-03-10,279.4333190917969,284.8166809082031,270.1199951171875,283.8166809082031,58648500.0,280.29060613296764,-0.004924491516905549,0.020097094004182393
2022-03-11,265.1166687011719,281.26666259765625,264.5899963378906,280.0666809082031,67037100.0,270.9125970569536,-0.03345816402981838,0.021071570406729634
2022-03-14,255.4566650390625,266.8999938964844,252.01333618164065,260.2033386230469,71152200.0,261.36030574208917,-0.03525967938971941,0.022830379247017658
2022-03-15,267.2966613769531,268.5233459472656,252.19000244140625,258.42333984375,66841200.0,265.02917529374207,0.014037592821280809,0.02481795235080706
2022-03-16,280.07666015625,280.6666564941406,267.4200134277344,269.6666564941406,84028800.0,274.3290323839715,0.035089937098140345,0.027613253485247437
2022-03-17,290.5333251953125,291.6666564941406,275.239990234375,276.9966735839844,66582900.0,284.34383610503585,0.03650653973454365,0.030762179386765197
2022-03-18,301.7966613769531,302.6166687011719,289.1300048828125,291.4966735839844,100414200.0,295.13027532279386,0.03793449285031647,0.03222567685827471
2022-03-21,307.0533447265625,314.2833251953125,302.36334228515625,304.99334716796875,81981600.0,302.49913746454683,0.024968167476865588,0.032342086467611476
2022-03-22,331.32666015625,332.6199951171875,307.25,310.0,105868500.0,320.3155262994782,0.05889732111060808,0.02972316862657434
2022-03-23,333.03668212890625,346.8999938964844,325.4666748046875,326.64666748046875,120676200.0,328.1776329782486,0.024544881634678273,0.014184025423673984
2022-03-24,337.97332763671875,341.4966735839844,329.6000061035156,336.57666015625,68920800.0,334.23170522059894,0.01844754679777827,0.013262156606515418
2022-03-25,336.8800048828125,340.6000061035156,332.44000244140625,336.0,62031600.0,335.8684444242418,0.004897019576771022,0.017112254983571006
2022-03-28,363.9466552734375,365.9599914550781,351.20001220703125,355.0333251953125,102506100.0,353.2217330723308,0.05166692178491683,0.01900762778311184
2022-03-29,366.5233459472656,371.5899963378906,357.7033386230469,369.3299865722656,73614900.0,361.4425819342337,0.023273904440697324,0.019003893340626635
2022-03-30,364.663330078125,371.3166809082031,361.3333435058594,363.7233276367188,59865000.0,363.43311375636165,0.005507186816439136,0.021091031247856044
2022-03-31,359.20001220703125,367.71331787109375,358.8800048828125,364.8566589355469,48992700.0,360.8169131210456,-0.007198575298424492,0.018989744436538045
2022-04-01,361.5299987792969,364.9166564941406,355.5466613769531,360.3833312988281,54263100.0,361.25762429473497,0.0012214260409171285,0.01954585114432543
2022-04-04,381.8166809082031,383.3033447265625,357.510009765625,363.1266784667969,82035900.0,373.9638200584916,0.03517211792709518,0.02114096690504326
2022-04-05,363.7533264160156,384.2900085449219,362.4333190917969,378.76666259765625,80075100.0,367.65338794552673,-0.016874445533201166,0.024451250625454155
2022-04-06,348.586669921875,359.6666564941406,342.5666809082031,357.8233337402344,89348400.0,355.86950815299974,-0.03205160126056816,0.022959183515688434
2022-04-07,352.4200134277344,358.86334228515625,340.5133361816406,350.7966613769531,79447200.0,353.73760316877224,-0.005990693036029726,0.020857785041500324
2022-04-08,341.8299865722656,349.4800109863281,340.8133239746094,347.7366638183594,55013700.0,346.3782913871288,-0.020804437288314603,0.02145504277749497
2022-04-11,325.3099975585937,336.1566772460937,324.8800048828125,326.79998779296875,59357100.0,333.3573697161245,-0.037591621630962746,0.02445144955031341
2022-04-12,328.9833374023437,340.39666748046875,325.5333251953125,332.5466613769531,65976000.0,330.6540690783176,-0.008109317157466545,0.023923526864938423
2022-04-13,340.7900085449219,342.0799865722656,324.3666687011719,327.02667236328125,55121100.0,336.9184241765905,0.01894534404410786,0.01878993298856884
2022-04-14,328.3333435058594,337.57000732421875,327.39666748046875,333.0966796875,58422300.0,331.61255252591894,-0.01574823835662542,0.018772420840042582
