Date,VADER_With_Duplicates,TextBlob_With_Duplicates,VADER_Without_Duplicates,TextBlob_Without_Duplicates,FinBERT_With_Duplicates,FinBERT_Without_Duplicates
2021-08-26,0.17673333333333333,0.09238675820707071,0.21208,0.11086410984848485,0.0004556823987513627,-0.011337063368409884
2021-08-27,0.2739636363636364,0.2090909090909091,0.33048,0.26,0.036232893355190754,0.0440848959195945
2021-08-28,0.39590909090909093,0.1351767676767677,0.45248750000000004,0.11086805555555557,0.20697291017594663,0.186006048345007
2021-08-29,0.2766,0.06252482624797077,0.2645142857142857,0.07145694428339518,-0.06606432562693955,-0.09944114142230578
2021-08-30,0.21350357142857143,0.14339375901875903,0.24617727272727272,0.16204660238751148,0.08493317766780299,0.09701677206127592
2021-08-31,0.25508823529411767,0.07038398692810457,0.27103125,0.07478298611111112,0.016638053526334906,0.019320930412504825
2021-09-01,0.17855555555555558,0.08175339497822137,0.1544,0.05954625594061736,-0.010325728984618641,-0.010900472365319738
2021-09-02,0.19063809523809525,0.06927128427128428,0.19512631578947368,0.07656299840510367,0.02153988954211982,0.023931282851844995
2021-09-03,0.0745421052631579,0.05241228070175439,0.06837857142857143,0.04255952380952382,-0.16472813697825922,-0.13934324256842956
2021-09-04,0.35024782608695654,0.07168553323832827,0.38873684210526316,0.07361932970955527,-0.07163998717442156,-0.1246456830076089
2021-09-05,0.18564285714285714,-0.13839285714285715,0.0999,-0.03375,0.04432332342756644,0.02227724837139247
2021-09-06,0.29687083333333336,0.07708333333333332,0.3534818181818182,0.09090909090909091,0.08895734895486385,0.11689375972907456
2021-09-07,0.25923999999999997,0.13607802514945372,0.2320421052631579,0.12459273182957392,0.02298886656228984,0.03357420484535396
2021-09-08,0.22683125,0.07144097222222223,0.27424347826086953,0.07765700483091788,0.07755983120296149,0.06339981555938719
2021-09-09,0.10655,0.09235271672771672,0.09500714285714286,0.05445349293563579,0.08280223525232738,0.0694530913606286
2021-09-10,0.32836785714285716,0.1460891439909297,0.33598636363636364,0.17863997113997113,0.06322003348863549,0.035701454576590776
2021-09-11,0.10200588235294118,-0.021517273576097104,0.13476666666666667,-0.05048280423280423,-0.033173639053369286,-0.0331988911299656
2021-09-12,-0.10476666666666667,0.13166666666666668,-0.10476666666666667,0.13166666666666668,0.12882899244626364,0.12882899244626364
2021-09-13,0.3041047619047619,0.09629777960135104,0.32447647058823526,0.09542666891931598,0.06528820948941366,0.07224377548616183
2021-09-14,0.32711,0.10323852813852814,0.30268235294117646,0.08135014005602241,0.07274525999091566,0.0777266763248726
2021-09-15,0.12990000000000002,0.0467818813131313,0.11850000000000001,0.032852961432506884,0.10896597752192365,0.10896597752192366
2021-09-16,0.22098,0.11702020202020202,0.2971,0.14217171717171717,0.11567279193550348,0.13099096145700007
2021-09-17,0.2344,0.08587962962962963,0.22124615384615384,0.06506410256410255,0.14734321051380697,0.12911242776317522
2021-09-18,0.3939,0.19444444444444445,0.45954999999999996,0.22685185185185186,0.09455611782946757,0.09455611782946757
2021-09-19,0.20945555555555556,0.19170096021947872,0.20945555555555556,0.19170096021947872,0.012060224802957632,0.012060224802957632
2021-09-20,0.14922380952380954,0.11202601410934744,0.12254117647058825,0.1056644880174292,0.05205952402736459,0.02905151667073369
2021-09-21,0.21884761904761907,0.12319543650793652,0.11760666666666666,0.10617083333333334,0.048219637767899594,0.062361213035489374
2021-09-22,0.1625529411764706,0.1579180283224401,0.2658666666666667,0.14871720679012346,-0.027118339586783863,-0.02920239267405123
2021-09-23,0.19155384615384616,0.11771561771561771,0.15628333333333333,0.06708754208754208,0.16100543268168202,0.15413870820370706
2021-09-24,0.2507451612903226,0.1371647349066704,0.27025217391304346,0.1565913796348579,0.18638723004128663,0.1391228252950196
2021-09-25,0.16556666666666667,0.0728395061728395,0.22924615384615385,0.08547008547008547,6.367550748919326e-05,0.007332623936235906
2021-09-26,0.3682125,0.12829269255050504,0.39458333333333334,0.08967671506734008,0.29591452277963975,0.26805342415658134
2021-09-27,0.1553093023255814,0.09494203874291084,0.1832361111111111,0.08562521294292127,0.11114103879866212,0.08017702773213385
2021-09-28,0.3035088235294118,0.13144204651557592,0.3342538461538461,0.15532592407592405,0.25514378927319364,0.2693260084388071
2021-09-29,0.012545161290322581,0.09285473009666559,0.074004,0.08691764309764309,0.05692234722476812,0.06396758076907307
2021-09-30,0.30404545454545456,0.06627754820936639,0.32435555555555556,0.04767255892255893,0.011048913002014162,0.011048913002014167
2021-10-01,0.3287590909090909,0.07211088154269973,0.30461333333333335,0.03970202020202021,0.14395794424821032,0.08068552799522877
2021-10-02,0.0778,0.03462088360985421,0.10173846153846154,0.058093976002629846,-0.06275414691909273,-0.0789099711525653
2021-10-03,0.07537179487179488,0.05517568369130869,0.3189769230769231,0.14972677062520814,0.13973995080838597,0.2617609968695503
2021-10-04,0.07836027397260274,0.04194716242661448,0.17918888888888887,0.09628306878306879,0.06880858429541732,0.014240949849287664
2021-10-05,0.1528970588235294,0.10251575630252101,0.15859545454545454,0.10085768398268398,0.04368386245058738,0.013338127416437077
2021-10-06,0.03603043478260869,0.055300207039337475,0.14517058823529413,0.08364145658263304,0.02639362345571102,0.016123544205637542
2021-10-07,0.22134761904761904,0.08661616161616162,0.2257263157894737,0.09573365231259967,0.028639532670023886,0.03120529972948132
2021-10-08,0.08936666666666666,0.07593329124579125,0.13011724137931036,0.09023902821316615,-0.03826791756889886,0.036682846800734616
2021-10-09,0.5427500000000001,0.1527777777777778,0.7236666666666668,0.20370370370370372,-0.004025015514343975,-0.004025015514343975
2021-10-10,0.07592727272727273,0.044588744588744594,0.0928,0.0544973544973545,0.027042279273948866,0.02223783722147343
2021-10-11,0.19567241379310346,0.04620673068948931,0.19322916666666667,0.06370350328683662,0.02901605799280364,0.027101845815777778
2021-10-12,0.07221176470588235,0.07353386809269162,0.08768571428571428,0.0928625541125541,0.17070605444228826,0.17013920724777312
2021-10-13,0.184271875,0.08975243506493506,0.179844,0.058883116883116884,0.19303563341964036,0.20397897659299466
2021-10-14,0.058015625,0.08298392688041126,0.07426,0.10621942640692641,0.12765701525495385,0.07975593800298295
2021-10-15,0.1613,0.05311338241436926,0.18375151515151517,0.048029551467051464,0.04852091344563584,0.05300225748547485
2021-10-16,0.190195,0.08815909090909091,0.3659461538461538,0.13092851592851593,-0.0538786057382822,0.09639675145347913
2021-10-17,0.17339473684210524,0.06537828947368421,0.13169166666666668,0.04028645833333333,0.0026415444322322322,0.000858433805406067
2021-10-18,0.14420735294117648,0.10268339707677943,0.12272105263157894,0.09209013452434506,0.09345825461615971,0.10043948925710443
2021-10-19,0.0907,0.06580255911888565,0.0865404761904762,0.06724584278155706,0.26541459102335635,0.25918014730665495
2021-10-20,-0.009087499999999995,0.07862666153291153,0.02306969696969697,0.06695006592733865,0.0025341077474877243,0.01753403662910892
2021-10-21,0.19962272727272729,0.10160226452840089,0.22714249999999997,0.11176249098124098,0.13552626004357904,0.13021163962690566
2021-10-22,0.1807263157894737,0.17896774765195816,0.19581153846153845,0.1493887593887594,0.0895832524095711,0.1188187444389894
2021-10-23,0.08506842105263158,-0.00952481311503868,0.12433076923076922,-0.013920880706594991,0.18578269477247408,0.0884192844387144
2021-10-24,0.13166923076923076,0.14134615384615384,0.0977625,0.134375,0.06376133314692058,0.08061519327263038
2021-10-25,0.19555714285714285,0.08849851440997274,0.21046478873239435,0.10037278595817328,0.17156668616613993,0.19609544690077502
2021-10-26,0.16825433070866141,0.037214663981396265,0.156221,0.029491789923039923,0.05284988788491861,0.06082173374194936
2021-10-27,0.1848719298245614,0.036574391008601534,0.16803260869565217,0.03844846035606905,0.018474081972319825,0.034407175621612274
2021-10-28,0.14083928571428572,0.05637460381880025,0.1731826086956522,0.06428212638810464,0.08095508892022606,0.0792584563704564
2021-10-29,0.07324534883720929,0.04327973114310324,0.12111969696969697,0.07306146785313453,0.08126752453228069,0.11396199039447662
2021-10-30,0.19348536585365853,0.08766863979516419,0.20266666666666666,0.08769206198893699,0.06712532397813914,0.07626946788985987
2021-10-31,0.1741076923076923,0.07871438746438747,0.1701913043478261,0.08898148148148148,0.27929711202159524,0.28201381359249356
2021-11-01,0.21591176470588236,0.06115100541479218,0.23487179487179488,0.07108151056762167,0.10142755036256001,0.1070528834893861
2021-11-02,0.16377115384615384,0.09391857274669774,0.16504725274725274,0.1025278194028194,-0.009245152558343349,-0.011429247213527565
2021-11-03,0.3370913043478261,0.12152387898505912,0.36493333333333333,0.1214875666661381,0.06906049864609604,0.07721649934537708
2021-11-04,0.18408035714285714,0.04729775916048238,0.18028979591836733,0.05807437163176959,0.08188248585377421,0.08074525019153952
2021-11-05,0.2587326086956522,0.1469818526883744,0.2755212121212121,0.19102296412902472,0.08830759775541397,0.11425978137236652
2021-11-06,0.18781250000000002,0.062564971679555,0.21782105263157897,0.06421462309620204,0.04096344878780654,0.020548526854373694
2021-11-07,0.08522,0.06301706506054332,0.08028979591836735,0.06693895036369527,-0.0750700249053214,-0.07650868429077998
2021-11-08,0.13831203703703704,0.07571868693231128,0.12153846153846154,0.07204342331893353,-0.08859456735835583,-0.07818426598384176
2021-11-09,0.1315236559139785,0.01229684922057234,0.12637594936708862,0.01597920224700288,-0.052415622878939874,-0.057036382332444194
2021-11-10,0.0742546875,0.06914913645382395,0.07665,0.07137975375878601,0.04861587678897194,0.04861587678897194
2021-11-11,0.1313194805194805,0.05711065724499166,0.1723705882352941,0.0716955644947373,0.006019894977088081,0.016301529751955583
2021-11-12,0.18091860465116277,0.07252359749717044,0.24060882352941176,0.0948460203640685,0.03449697238068247,0.07055979762226343
2021-11-13,0.19139777777777778,0.18289502164502164,0.23290588235294118,0.12241453399541635,0.04128949687712721,0.05846652888825959
2021-11-14,0.29240416666666663,0.09373014888825902,0.21485,0.08220898158646175,-0.12257198876856518,-0.18050784922929275
2021-11-15,0.2587933333333334,0.0979055455347122,0.26905357142857145,0.09313490721414829,-0.08895853508263826,-0.07163846765741194
2021-11-16,0.17594444444444446,0.07399194101508916,0.14846904761904764,0.07281106701940035,0.028706319630146013,0.008832001777062573
2021-11-17,0.17675454545454547,0.13099055125570275,0.20341923076923077,0.15568031505531504,0.17863856406995293,0.18174129130784422
2021-11-18,0.18383076923076921,0.0787004662004662,0.22163125,0.10337357954545455,0.03691090882206574,0.03277591558392433
2021-11-19,0.29120833333333335,0.20184625270562773,0.28894,0.17357707173778603,0.23364060688375807,0.18645798823692733
2021-11-20,0.3064789473684211,0.019127791068580546,0.27935625000000003,0.009103140782828284,-0.040317201741824016,-0.03995600742671419
2021-11-21,0.17815625,0.12291666666666667,0.21863333333333335,0.15833333333333333,0.04920353239867833,0.04965598275884983
2021-11-22,0.39666410256410256,0.23445512820512823,0.31145833333333334,0.17456597222222223,0.032499074434431695,0.05461777195486486
2021-11-23,0.32426,0.20397970085470085,0.14638,0.10629273504273504,0.028594295657239855,0.03648875425569712
2021-11-24,0.29359285714285716,0.16225198412698413,0.29468965517241374,0.17808908045977012,0.04820257946405381,0.0307824954506941
2021-11-25,0.2119107142857143,0.05900704634470868,0.27244545454545455,0.1035089680750838,-0.09270130703225733,-0.0032694483094889474
2021-11-26,0.382624,0.13822912157287157,0.4215421052631579,0.15648359772537404,-0.010265124589204809,0.007310928031802154
2021-11-27,0.16254285714285713,0.0006709956709956952,0.16254285714285713,0.0006709956709956952,-0.15193352582199232,-0.1519335258219923
2021-11-28,0.18201818181818183,0.2037878787878788,0.11540000000000002,0.14166666666666666,-0.03854081796651537,-0.05775751877162193
2021-11-29,0.2706727272727273,0.10386134067952249,0.2596117647058824,0.07708704693998812,-0.04102001529694959,-0.05471235513687134
2021-11-30,0.15674666666666667,0.03214339826839827,0.23125833333333334,0.03927857443482444,0.02494613917854925,0.03013747526332736
2021-12-01,0.17095000000000002,0.0990267255892256,0.15763157894736843,0.08166533758639022,-0.060585126979276545,-0.06897978226400235
2021-12-02,0.23063513513513514,0.0745960245960246,0.28158999999999995,0.09200176366843034,-0.06840228052759492,-0.02696851978544146
2021-12-03,0.13174583333333334,0.0020523313492063493,0.164495,0.04246279761904762,0.02050177772374202,0.0351021657232195
2021-12-04,0.1372875,0.11710146949404762,0.1372875,0.11710146949404762,-0.09254187607439236,-0.09254187607439235
2021-12-05,0.25748000000000004,0.08985714285714287,0.33074444444444445,0.09984126984126986,-0.07552130883559584,-0.007293664436373433
2021-12-06,0.27083,0.1109402557319224,0.26661428571428575,0.11707884542705971,0.06672597251211604,0.038793888641521335
2021-12-07,0.2987772727272727,0.09681850977305523,0.26981578947368423,0.09651211361737677,0.006201555232771422,0.02937668426893651
2021-12-08,0.06487878787878788,0.032741046831955924,0.09226000000000001,0.04321818181818182,0.04326729521606905,0.060399689972400646
2021-12-09,0.0238875,-0.012847222222222222,0.104,0.005092592592592593,-0.0805012620985508,-0.035887691735600434
2021-12-10,0.028296153846153846,0.05371850371850372,0.029427999999999996,0.05586724386724387,-0.017418080940842642,-0.017541439905762686
2021-12-11,0.30892,0.08068055555555556,0.30892,0.08068055555555556,0.050561396963894376,0.050561396963894376
2021-12-12,-0.0023400000000000087,0.0688095238095238,-0.0023400000000000087,0.0688095238095238,0.0013992995023728,0.0013992995023728006
2021-12-13,0.20741875,0.14930555555555555,0.22124666666666667,0.15925925925925927,-0.009235443430952728,-0.008652281140287727
2021-12-14,0.184025,0.022011837278882736,0.18514594594594594,0.012985770031224577,-0.030138075898867106,-0.0308188553302525
2021-12-15,0.073956,0.05767561327561328,0.06344285714285715,0.0547725554868412,-0.114855812266469,-0.11850268309089271
2021-12-16,0.17003488372093023,0.08777072357014218,0.18748620689655174,0.06060256713273955,0.0038456142511824882,0.010917583223560732
2021-12-17,0.113452,0.02733838383838384,0.12737272727272728,0.031066345270890725,-0.06516691539436578,-0.07651764209466899
2021-12-18,0.09573529411764706,0.050367647058823524,0.1085,0.05708333333333333,0.0036754173171870685,0.002136276972790559
2021-12-19,0.38654285714285713,0.19048012007833437,0.39325,0.14759802263708513,0.00610540295019747,0.014582700445316734
2021-12-20,0.07408076923076923,0.03686544936544936,0.07449999999999998,0.02939482544745702,-0.014082813599648376,-0.025343300169333803
2021-12-21,0.1809952380952381,0.16342341520912948,0.190045,0.17159458596958596,0.008917003249128664,0.01000857884064316
2021-12-22,0.23829999999999998,-0.020786163522012575,0.28102439024390247,0.037493224932249325,0.22659651950915466,0.16931314666777156
2021-12-23,0.16167435897435897,0.04641434953934953,0.19768064516129033,0.06161805264627845,0.13798397566932133,0.1253263091837818
2021-12-24,0.3194444444444444,-0.03232323232323232,0.26235714285714284,-0.07402597402597402,0.11151126792861356,0.016258997310485145
2021-12-25,0.6804291666666668,0.11332267992424244,0.5388555555555556,0.11920770202020203,0.15025006153155115,0.077266473416239
2021-12-26,0.2171,0.05278944911297852,0.27888666666666667,0.05701058201058202,0.01293815266998377,0.01995513948301475
2021-12-27,0.25924761904761906,0.162994227994228,0.3216388888888889,0.20833122895622896,0.16355656286967651,0.18068331190281445
2021-12-28,0.14215789473684212,0.1313374582289056,0.16129444444444443,0.13863398368606702,0.34676194132158633,0.31687324442383313
2021-12-29,0.32027916666666667,0.07190205627705627,0.34939545454545456,0.08752951593860686,0.05411807261407373,0.05566651471283123
2021-12-30,0.24923809523809523,0.060449735449735455,0.21602000000000002,0.05177525252525252,-0.06591434980786984,-0.06807627687230708
2021-12-31,0.3715851851851852,0.16509553203997648,0.3569136363636364,0.15488997113997113,0.3415540446423822,0.23124366998672483
2022-01-01,0.1381294117647059,0.11039935064935066,0.16035833333333335,0.10354689754689755,0.06639094464480877,0.09141004007930559
2022-01-02,0.03968571428571428,0.04772108843537415,0.09817857142857143,0.05965136054421769,0.1383506433772189,0.14781776063942484
2022-01-03,0.1210279569892473,0.03563433231443984,0.14864545454545455,0.042286212464783896,0.06635722044294559,0.06703426389214702
2022-01-04,0.21103387096774193,0.12336537331615605,0.25322592592592597,0.10920345331361127,0.06968269926766234,0.10263783051209016
2022-01-05,0.1688794871794872,0.06903115403115404,0.21921176470588236,0.08541528732705204,0.09846262423655924,0.11158023818450816
2022-01-06,0.23795333333333335,0.07231876052188553,0.17749600000000001,0.08678251262626263,0.026342139268914853,0.02175220742821692
2022-01-07,0.19990000000000002,0.07798800505050504,0.18965333333333334,0.06576178451178452,-0.029775829613208793,-0.03549082402605566
2022-01-08,0.15569285714285713,0.22151360544217688,0.16766923076923076,0.23855311355311357,-0.012266649598521853,-0.011826939737567543
2022-01-09,0.13665714285714287,0.11752795815295815,0.14716923076923077,0.12656857031857033,0.15082511625119618,0.16297172583066497
2022-01-10,0.2103483870967742,0.11508064516129032,0.2328857142857143,0.12443452380952381,0.05329827913233348,0.020039317697020508
2022-01-11,0.18826857142857142,0.13270408163265307,0.16146538461538462,0.1350503663003663,0.13288006561675242,0.14720126907699382
2022-01-12,0.12064000000000001,0.0961976911976912,0.11234444444444446,0.0957752124418791,0.1068822903558612,0.11939509178477305
2022-01-13,0.21186428571428573,0.08106937429854096,0.17856666666666668,0.09029496352413019,0.013016890911828893,0.043295364977130955
2022-01-14,0.1534625,0.04720833333333333,0.13136176470588237,0.055539215686274505,-0.0017262507230043488,-0.002392891191822651
2022-01-15,0.14267391304347826,0.10134575569358178,0.23439285714285713,0.1664965986394558,0.06697536911815404,0.09465457250674562
2022-01-16,0.10303333333333334,0.014814814814814817,0.10303333333333334,0.014814814814814817,0.09657229151990679,0.09657229151990679
2022-01-17,0.06866875,0.04796506734006734,0.04900833333333333,0.030620089786756455,0.10495863767573609,0.11080433645596105
2022-01-18,0.18289,0.028273432375705104,0.2230809523809524,0.024517601806562844,0.030981196773548915,0.03676114712531368
2022-01-19,0.1971793103448276,0.08404236328805295,0.2804277777777778,0.13540158529741864,0.033844312396028926,0.037436102262952096
2022-01-20,0.093168,0.121010101010101,0.044605882352941176,0.11488413547237077,-0.023477904684841643,0.012031709040073973
2022-01-21,0.075871875,0.057540509259259257,0.08551904761904762,0.011490299823633157,-0.18120320774323775,-0.17588440081104637
2022-01-22,0.4022111111111111,0.24039174816952594,0.41862,0.24569232002565336,0.021304986491385416,-0.0010449599803370733
2022-01-23,0.14646,0.022808333333333337,0.14835384615384617,0.0007051282051282065,-0.04721244657412173,-0.05605088224013648
2022-01-24,0.21818070175438595,0.13424431589636268,0.25515128205128207,0.10239981212203435,0.08296990031866648,0.09204226373029605
2022-01-25,0.21752131147540985,0.17269986161379605,0.19155714285714287,0.1268642032570604,-0.008290323734161333,-0.010192716922107593
2022-01-26,0.13691521739130436,0.032673107890499195,0.13651891891891893,0.028744653744653747,-0.03261447455936476,-0.035375275707338005
2022-01-27,0.0186015873015873,0.015118227698017943,0.022284615384615382,0.025633164143294637,-0.0765970767150441,-0.08166663449032811
2022-01-28,0.22542545454545457,0.13080850168350167,0.23142790697674417,0.10115158366611855,0.005034955540163941,0.024626020114454954
2022-01-29,0.024638888888888894,0.12413019079685744,0.08903333333333334,0.14452861952861953,0.14309871181224784,0.10651479579973966
2022-01-30,0.10716666666666667,0.15267857142857144,0.1428888888888889,0.14801587301587302,-0.005506224387014908,-0.00861521298065782
2022-01-31,0.26396000000000003,0.13852353395061728,0.30305652173913045,0.15896588164251207,-0.008358529179046567,0.028737726788967834
2022-02-01,0.21766666666666667,0.010269072491294714,0.270635,0.055024691358024694,0.07113356403528877,0.06917892330481358
2022-02-02,0.11186190476190476,0.03144896486733221,0.12363684210526316,0.03475938222178824,-0.07327557266468093,-0.07822515689767898
2022-02-03,0.21191578947368425,0.056273667852615214,0.18315,0.059399982733316065,-0.0489182270279056,-0.05143587767250007
2022-02-04,0.205105,0.02065277777777778,0.24130000000000001,0.024297385620915036,0.1621596910059452,0.17109272334920733
2022-02-05,0.262075,0.08491161616161616,0.27954666666666667,0.09057239057239057,0.033123411471024156,0.03312341147102416
2022-02-06,0.12993000000000002,0.11623677248677249,0.14700714285714286,0.1499811035525321,0.04090755339711903,0.040672708768397535
2022-02-07,0.23296399999999998,0.10599053030303031,0.22363,0.12112452651515151,0.12218546863645315,0.10523662432096899
2022-02-08,0.1793607142857143,0.08939303751803751,0.185612,0.08012020202020204,-0.017578403598495905,-0.020984469698025643
2022-02-09,0.3607125,0.15866950757575757,0.4065833333333333,0.13655934343434342,0.07287056662607937,0.07736821339598722
2022-02-10,0.16854666666666668,0.06814401555234889,0.1805857142857143,0.07301144523465952,0.1357053122172753,0.14565481152385473
2022-02-11,0.3547526315789474,0.10721908939014202,0.37446111111111113,0.11317570546737213,0.09882566053420305,0.09882566053420305
2022-02-12,0.28602666666666665,0.15253306878306877,0.2699857142857143,0.13485685941043085,0.04433887489140033,0.045871274279696596
2022-02-13,0.1988818181818182,0.026218586608196995,0.14804444444444445,-0.03802308802308802,-0.047815221531147305,-0.06511246495776706
2022-02-14,0.24877894736842104,0.09105491000227843,0.27308846153846156,0.09488362827648542,0.11312514609706245,0.14274310482045013
2022-02-15,0.29139200000000004,0.0788654075091575,0.220775,0.07354253472222222,0.08036406353116034,0.10361544797196982
2022-02-16,0.13875357142857142,0.06004567357245928,0.12442727272727273,0.05260404368358913,0.07560760644264519,0.08188601257279515
2022-02-17,0.05398571428571429,-0.06711380385487528,0.1237875,-0.020562996031746036,-0.027093713482220966,-0.03187289461493493
