Date,Illiquidity,VADER_Sentiment,TextBlob_Sentiment,FinBERT_Sentiment
2022-03-01,9.311798864950343e-11,0.12506443418013857,0.04333116647650773,0.0023743648621884
2022-03-02,2.4054800785223173e-10,0.037199773755656106,0.024182891492932557,-0.0173406555565975
2022-03-03,7.48773270114984e-10,0.10869024390243903,0.051644959913711236,-0.0616559625175799
2022-03-04,1.778398119668098e-11,0.05278031674208145,0.026199087268623123,-0.0773698521232257
2022-03-07,5.547045213610835e-10,0.0947932,0.045277252687347926,-0.0522682666005566
2022-03-08,3.063957445199289e-10,0.05423170731707317,0.026496830297933666,-0.0417559760583444
2022-03-09,7.085289128625582e-10,0.11294224598930482,0.06693786491591099,-0.0379262418849741
2022-03-10,4.10304702254085e-10,0.13817488789237667,0.06477623416121397,-0.0518296024618009
2022-03-11,7.642721105336135e-10,0.06956570247933885,0.034363772618058015,-0.0682089602033999
2022-03-14,5.120966374713276e-10,0.1011085409252669,0.044381830873624684,-0.0729072269390326
2022-03-15,6.934099858508433e-10,0.10508094218415417,0.04095151757025233,-0.0580739739073771
2022-03-16,5.689958731444295e-10,0.10247527593818985,0.04652417096655159,-0.0562041048412817
2022-03-17,5.607297139208813e-10,0.11363016157989228,0.030828764637852973,-0.0131882356606838
2022-03-18,3.8607880435739505e-10,0.11859584026622295,0.04818162961091414,-0.0249814576021521
2022-03-21,2.1246186813566768e-10,0.09093068965517241,0.036449151186446864,-0.0232779100200096
2022-03-22,7.467040506079842e-10,0.09512552447552447,0.03308559022112076,-0.0056496307561564
2022-03-23,4.276846683803682e-11,0.08276322033898305,0.04254262364509643,-0.0096322426943392
2022-03-24,2.150748166030461e-10,0.08639005167958656,0.034405918404041946,-0.0346970049332278
2022-03-25,5.2149839441788777e-11,0.1161076817558299,0.034160982331254836,-0.0331117816330719
2022-03-28,7.838077769145651e-10,0.10429610091743119,0.06495868163594695,-0.0220081347339168
2022-03-29,9.617425407003993e-11,0.14125555555555555,0.06956699803322768,-0.0113431306530849
2022-03-30,8.476996818092958e-11,0.12694051446945337,0.059027274247168374,-0.0135730849324434
2022-03-31,3.0579684610849127e-10,0.14327622047244096,0.04802651215393294,-0.0444193854143358
2022-04-01,1.195397861211866e-10,0.11913078101071975,0.04848432530219544,-0.0280637033483381
2022-04-04,6.840104513705801e-10,0.09995829291949564,0.04557794202720721,-0.0260385027603325
2022-04-05,5.908075237396033e-10,0.12721349306431273,0.04803990343128151,-0.0500582659436203
2022-04-06,4.666551868233605e-10,0.13349633286318757,0.04120733983658374,-0.0346249549233253
2022-04-07,1.3841666043879138e-10,0.13833227586206898,0.045231806001404376,-0.0236530232564384
2022-04-08,5.462175415472585e-10,0.10234316069057106,0.046035464286380265,-0.0339023601752303
2022-04-11,8.141921703352197e-10,0.08074693486590039,0.04810992755166948,-0.0623661956475098
2022-04-12,1.7115032082119927e-10,0.1364716814159292,0.05004229488341384,-0.0372414186234231
2022-04-13,6.510820001036425e-10,0.09947359667359668,0.03388107447828716,-0.0344209380645358
2022-04-14,6.256569633244955e-10,0.13749579081632654,0.06252685894436835,-0.0634195826821769
2022-04-18,3.7868428297991776e-10,0.10246207455429497,0.03821935267327928,-0.0504153717544707
2022-04-19,4.76613634034258e-10,0.10657334384858043,0.05183838961026039,-0.0348629953753943
2022-04-20,7.008088777124554e-10,0.07635404284727022,0.044031350576091914,-0.0455488514082097
2022-04-21,3.0656369087215284e-10,0.11365218417945691,0.05977107661740671,-0.0308924763187998
2022-04-22,5.305246844745986e-11,0.09350518819938962,0.04232817623243403,-0.0479027334598791
2022-04-25,1.02348881610123e-10,0.10154059500959693,0.03919376407150808,-0.1092933525881889
2022-04-26,8.950114396324254e-10,0.07776347207009858,0.0422113262017311,-0.1351719270618418
2022-04-27,7.546722582132008e-11,0.07796836206896553,0.045714366564954236,-0.1631534109365772
2022-04-28,3.631658554145158e-11,0.0774721044045677,0.05727181869935797,-0.1016161818092241
2022-04-29,8.727958296702821e-11,0.10141608497723825,0.042640885605338005,-0.0635868454255214
2022-05-02,4.876689523740357e-10,0.10274950617283951,0.056377353024293246,-0.0713243504934426
2022-05-03,1.0968975995673122e-10,0.14202361563517915,0.06013204066668254,-0.0290611408838959
2022-05-04,5.84228634197398e-10,0.11438429118773946,0.0476323872374804,-0.0633399396826123
2022-05-05,9.002049649799895e-10,0.11157095375722544,0.054464088911256835,-0.0568496538561666
2022-05-06,1.1984665511968362e-10,0.11439299065420559,0.04614491891619729,-0.0239708323207193
2022-05-09,9.99110101745031e-10,0.08495474537037039,0.04616698989000235,-0.10102480856747
2022-05-10,1.9463084258223009e-10,0.11796515151515152,0.05904169264195349,-0.1069251161393229
2022-05-11,8.490220421216482e-10,0.11268562564632885,0.06267242218722445,-0.0907635916151576
2022-05-12,5.825822804050454e-11,0.09044404873477038,0.05029773066295529,-0.0875523517706065
2022-05-13,6.199528998852643e-10,0.08676314631463146,0.06114718150515333,-0.1043545602210176
2022-05-16,6.824574367540976e-10,0.08762208258527827,0.059572687753551436,-0.089311320340525
2022-05-17,6.407354509501856e-10,0.11256722972972973,0.05831824280359014,-0.11870793886231
2022-05-18,7.745405301344359e-10,0.06756407867494825,0.04680065986937721,-0.1219531209622634
2022-05-19,6.0850889086035e-12,0.07391143724696357,0.039845445878479845,-0.1125255718305027
2022-05-20,4.4259944018217587e-10,0.039122268687924726,0.05255627189901785,-0.1167808090725117
2022-05-23,1.863674001570198e-10,0.07819872773536897,0.0403167129857765,-0.1015608456517799
2022-05-24,7.773341965381583e-10,0.08114817733990147,0.051931222398368844,-0.1488099362948918
2022-05-25,5.293873419697998e-10,0.11353438395415473,0.08605049925424497,-0.090094640923961
2022-05-26,7.006523328379985e-10,0.09482465581977471,0.07889886453496146,-0.0380331686667593
2022-05-27,8.212448909505147e-10,0.07801353503184713,0.05406906764129291,-0.0432670205033674
2022-05-31,1.7696828116268118e-11,0.05686905222437137,0.017433924795092273,-0.0449567447746139
2022-06-01,3.0542565170410405e-10,0.17039334415584415,0.08837278778678055,-0.0555967732208671
2022-06-02,5.004004364757431e-10,0.055049404761904765,0.05292936044970661,-0.0741519302474833
2022-06-03,8.20273003362015e-10,0.05297358490566038,0.041899916329935546,-0.1579262902904269
2022-06-06,1.9057393157096643e-10,0.08622010676156584,0.04823180730486695,-0.0995626159632094
2022-06-07,3.496921224711378e-11,0.040029193899782135,0.039722339421154135,-0.1085768745794145
2022-06-08,1.6368500971127923e-10,0.10624573804573804,0.05281068835527398,-0.0396691663858718
2022-06-09,9.255286282987322e-11,0.06571551956815115,0.019349948906928798,-0.032925496499372
2022-06-10,3.1978673886913563e-10,0.11520222222222222,0.06932983634821568,-0.044403362816924
2022-06-13,6.91090169713935e-10,0.08034801762114538,0.048422302757835996,-0.0800518283850229
2022-06-14,2.4377460927271126e-10,0.05540226537216828,0.040430187751675215,-0.0591016272746001
2022-06-15,4.6019342277735566e-10,0.08495846994535519,0.0519160693264931,-0.0743884967193889
2022-06-16,7.952988399045964e-10,0.07003831417624522,0.04394704807350352,-0.0628055329827085
2022-06-17,1.8539126273312538e-10,0.08651071428571429,0.07540605539622872,-0.0930628027898141
2022-06-21,7.61805217084674e-10,0.05900886981402003,0.032270365790105955,-0.0226223651061263
2022-06-22,3.9639056293089074e-11,0.11812993527508091,0.056706150616159384,-0.0428736711133415
2022-06-23,4.132632861318704e-11,0.033076070038910506,0.03821143916714846,-0.0533617472453658
2022-06-24,4.72470663820217e-10,0.07542195767195767,0.041630837642907745,-0.0844560482369232
2022-06-27,3.590167689657415e-11,0.06013894736842105,0.05790971714949628,-0.0583161477783792
2022-06-28,5.536330729629808e-10,0.1009685520361991,0.04749071932199834,-0.049318413813788
2022-06-29,2.1637862775713532e-10,0.06286981891348088,0.03944409593960952,-0.1057404843337039
2022-06-30,1.8582595017338682e-10,0.04402251655629139,0.02198668964234342,-0.0930609150797901
2022-07-01,1.6692293298549708e-10,0.05575296442687747,0.037383838735447955,-0.1120534063861687
