Date,VADER_Sentiment,TextBlob_Sentiment,FinBERT_Sentiment
2021-11-26,0.1275175487465181,0.04470497535137167,-0.0652181586940723
2021-11-27,0.23308549222797928,0.09868627268176214,-0.0237823513437814
2021-11-28,0.2626120535714286,0.08613445336787173,-0.0227355328201415
2021-11-29,0.1699302925989673,0.07970663761740722,-0.0022853348538817
2021-11-30,0.11704843982169391,0.041665423418398954,-0.0321631163689425
2021-12-01,0.12261740674955596,0.058403848661215195,-0.042431979327666
2021-12-02,0.14108554913294796,0.064818599467963,-0.0320066016092034
2021-12-03,0.10628093922651934,0.054212630535067065,-0.083617171307367
2021-12-04,0.16702392344497607,0.07779159104427798,-0.0573133552852465
2021-12-05,0.21771666666666667,0.08976878903466125,-0.0583291135193402
2021-12-06,0.11446448497854077,0.051285047908457844,-0.0632469801096317
2021-12-07,0.1196922600619195,0.05391332677468744,-0.0223524038270461
2021-12-08,0.13080417209908737,0.06552935987164778,-0.0205593621807544
2021-12-09,0.10114339407744874,0.04639345009340503,-0.0703680403403309
2021-12-10,0.08134946466809422,0.043883010465065216,-0.082335642033418
2021-12-11,0.15626844919786095,0.059476325770259936,-0.0318264693026754
2021-12-12,0.21310237388724035,0.09521023451072555,-0.0451751199056247
2021-12-13,0.12853850340136055,0.07630979595121207,-0.0786869851580889
2021-12-14,0.11249455205811139,0.05157538036701247,-0.0942386393581875
2021-12-15,0.12462860962566845,0.05174546630922065,-0.0695815416635636
2021-12-16,0.09879506037321625,0.04910184899745691,-0.0926610146087934
2021-12-17,0.09147373004354135,0.060090211110192276,-0.0616475528170974
2021-12-18,0.13072214532871973,0.0538335931027291,-0.0594548713061377
2021-12-19,0.2439857664233577,0.09827967058854169,-0.0530144808487626
2021-12-20,0.10663699515347336,0.05813969671384605,-0.0681940186001444
2021-12-21,0.07811487603305786,0.055574613987704635,-0.056047488993788
2021-12-22,0.12360995260663507,0.03835949672551888,0.0100741068272017
2021-12-23,0.1098739288969918,0.047738167292362715,-0.0115573737577602
2021-12-24,0.18723304843304844,0.07939417823283804,-0.0248723072676448
2021-12-25,0.24789367088607595,0.07196374300618825,-0.0202187259449674
2021-12-26,0.16520236686390533,0.06529105799466209,-0.0168575721010344
2021-12-27,0.1117152610441767,0.04809709283961706,-0.0192036361865564
2021-12-28,0.12017755102040817,0.047564551736842084,-0.0305023443709615
2021-12-29,0.10300301760268231,0.047193782289387726,-0.0428712284910646
2021-12-30,0.10041746183206107,0.03815190176301096,-0.0598518058265743
2021-12-31,0.09940322580645161,0.050598655532614216,-0.0177650082398265
2022-01-01,0.22666505190311417,0.10331191884999717,0.0222096239832135
2022-01-02,0.15322892804698973,0.061725509921556274,0.0112263491054485
2022-01-03,0.11059422066549913,0.057209824806239026,-0.0038614670781503
2022-01-04,0.1382356446991404,0.05625827417754992,-0.0150569680589851
2022-01-05,0.14063499570077387,0.05787714798514428,-0.0479871138565158
2022-01-06,0.09551029723991507,0.04708663960438359,-0.0283566115408218
2022-01-07,0.10764027777777778,0.05034245328202247,-0.0447577282913563
2022-01-08,0.20035995475113122,0.07979870716079115,-0.0294204730228667
2022-01-09,0.17976742596810935,0.08706878020511488,-0.0257238057051659
2022-01-10,0.11119301675977654,0.04618326560245884,-0.0256128769330645
2022-01-11,0.1394625937834941,0.05171602188092583,-0.015284212282684
2022-01-12,0.09094505844845908,0.0534860513171106,-0.0096851560424747
2022-01-13,0.09783705583756346,0.05174659258288208,-0.0702363503099357
2022-01-14,0.08892113459399333,0.04365641749037773,-0.0428973797494306
2022-01-15,0.228258310626703,0.08751852375262911,-0.0188022813143091
2022-01-16,0.17241506024096384,0.07365610709085786,-0.0587727972937478
2022-01-17,0.16294176829268292,0.0799117976578381,-0.0437674608660815
2022-01-18,0.11033582474226804,0.040802739118880035,-0.0686632288072603
2022-01-19,0.10665650406504065,0.04552822338281715,-0.0606350827663076
2022-01-20,0.14970922882427307,0.06782269280741927,-0.065707530041005
2022-01-21,0.10938045540796965,0.05509203037643561,-0.0686134524078795
2022-01-22,0.16539409282700424,0.05521547998949139,-0.1099731014372123
2022-01-23,0.18601493506493508,0.0676474159520006,-0.0883383760621843
2022-01-24,0.08373662581110311,0.049660241258697,-0.0774540060086318
2022-01-25,0.10813834115805948,0.04315468374622097,-0.0796072308880645
2022-01-26,0.07325613955595832,0.039537823347741086,-0.0512245416670351
2022-01-27,0.07913519441674975,0.05330693635053645,-0.0904536133579601
2022-01-28,0.0949268588770865,0.05557645056056568,-0.0756666891107953
2022-01-29,0.2030837837837838,0.08579252000066502,-0.0715052877056253
2022-01-30,0.1070864,0.0771437764466574,-0.0583705005384981
2022-01-31,0.09339019396551725,0.05464206153286641,-0.0288596629187191
2022-02-01,0.10593821656050956,0.03498959913632366,-0.0310228506020109
2022-02-02,0.13296166180758018,0.051129258074589005,-0.0772264534315642
2022-02-03,0.11476907103825136,0.04997701270380544,-0.0497724670906617
2022-02-04,0.12987568555758683,0.06150267574879977,-0.0357192941878324
2022-02-05,0.16139831223628692,0.059343123356574205,-0.0380040651073341
2022-02-06,0.18025511811023623,0.07948314748809218,-0.0364795053289748
2022-02-07,0.164619427402863,0.06803575472763519,-0.0203147350252436
2022-02-08,0.13193782505910165,0.06261607974899323,-0.0370084386050313
2022-02-09,0.1492310185185185,0.0791309930439808,-0.0484205737884621
2022-02-10,0.08358085642317381,0.043036499861361925,-0.0456029049001201
2022-02-11,0.06891508515815084,0.035840192963788146,-0.0577961805167805
2022-02-12,0.20609763033175357,0.08636073753768606,-0.0306401095105891
2022-02-13,0.18520437158469946,0.08230941172069374,-0.0506135075317461
2022-02-14,0.11336244131455399,0.06730616051531126,-0.0437532700576377
2022-02-15,0.15509767441860464,0.06199421459190299,-0.0195974891172669
2022-02-16,0.16639595015576325,0.06710859210030096,-0.0177284723011388
2022-02-17,0.08930773694390716,0.07078559941973163,-0.0865563927425478
2022-02-18,0.12740039761431413,0.06548049538151375,-0.0853344743384444
2022-02-19,0.168967094017094,0.0911306318635588,-0.0441367356027037
2022-02-20,0.12942707182320443,0.06875201200264505,-0.0352783532406702
2022-02-21,0.15233166144200627,0.08810212085914616,-0.061160133417322
2022-02-22,0.05034355108877722,0.04367973313117935,-0.098862023372047
2022-02-23,0.08197502656748142,0.04250896958941055,-0.0918348323584481
2022-02-24,0.11752621259029929,0.04496956399322581,-0.0665449021245718
2022-02-25,0.08745982142857144,0.032554479303816636,-0.0544754799297411
2022-02-26,0.14305865921787708,0.08167388333243614,-0.0155941586806204
2022-02-27,0.14655648535564855,0.038943209799321574,-0.0538692829690124
2022-02-28,0.1471387622149837,0.047380767937281625,0.0165494518196786
2022-03-01,0.12506443418013857,0.04333116647650773,0.0023743648621884
2022-03-02,0.037199773755656106,0.024182891492932557,-0.0173406555565975
2022-03-03,0.10869024390243903,0.051644959913711236,-0.0616559625175799
2022-03-04,0.05278031674208145,0.026199087268623123,-0.0773698521232257
2022-03-05,0.1632672514619883,0.07711464658519795,-0.0318890650707639
2022-03-06,0.12539647887323943,0.05593196889586058,-0.0391785591040593
2022-03-07,0.0947932,0.045277252687347926,-0.0522682666005566
2022-03-08,0.05423170731707317,0.026496830297933666,-0.0417559760583444
2022-03-09,0.11294224598930482,0.06693786491591099,-0.0379262418849741
2022-03-10,0.13817488789237667,0.06477623416121397,-0.0518296024618009
2022-03-11,0.06956570247933885,0.034363772618058015,-0.0682089602033999
2022-03-12,0.14165059523809523,0.07697953119778517,-0.1067414505828526
2022-03-13,0.16832589928057554,0.11544827530535393,-0.0315085684465203
2022-03-14,0.1011085409252669,0.044381830873624684,-0.0729072269390326
2022-03-15,0.10508094218415417,0.04095151757025233,-0.0580739739073771
2022-03-16,0.10247527593818985,0.04652417096655159,-0.0562041048412817
2022-03-17,0.11363016157989228,0.030828764637852973,-0.0131882356606838
2022-03-18,0.11859584026622295,0.04818162961091414,-0.0249814576021521
2022-03-19,0.17097085714285715,0.08801861884507989,2.2832836427915445e-07
2022-03-20,0.11537272727272728,0.08256062431702764,-0.0428462951288869
2022-03-21,0.09093068965517241,0.036449151186446864,-0.0232779100200096
2022-03-22,0.09512552447552447,0.03308559022112076,-0.0056496307561564
2022-03-23,0.08276322033898305,0.04254262364509643,-0.0096322426943392
2022-03-24,0.08639005167958656,0.034405918404041946,-0.0346970049332278
2022-03-25,0.1161076817558299,0.034160982331254836,-0.0331117816330719
2022-03-26,0.2047919254658385,0.06440974669721544,-0.0353992762237856
2022-03-27,0.17643231939163498,0.09347941963861547,-0.0412050113683927
2022-03-28,0.10429610091743119,0.06495868163594695,-0.0220081347339168
2022-03-29,0.14125555555555555,0.06956699803322768,-0.0113431306530849
2022-03-30,0.12694051446945337,0.059027274247168374,-0.0135730849324434
2022-03-31,0.14327622047244096,0.04802651215393294,-0.0444193854143358
2022-04-01,0.11913078101071975,0.04848432530219544,-0.0280637033483381
2022-04-02,0.19572128712871287,0.08349813498896332,-0.0419427399456703
2022-04-03,0.15551598837209302,0.062388952718931946,-0.0527609435132119
2022-04-04,0.09995829291949564,0.04557794202720721,-0.0260385027603325
2022-04-05,0.12721349306431273,0.04803990343128151,-0.0500582659436203
2022-04-06,0.13349633286318757,0.04120733983658374,-0.0346249549233253
2022-04-07,0.13833227586206898,0.045231806001404376,-0.0236530232564384
2022-04-08,0.10234316069057106,0.046035464286380265,-0.0339023601752303
2022-04-09,0.17846219512195122,0.08404456155652681,-0.0571595703713534
2022-04-10,0.1906193308550186,0.08003237624484874,-0.065360064966237
2022-04-11,0.08074693486590039,0.04810992755166948,-0.0623661956475098
2022-04-12,0.1364716814159292,0.05004229488341384,-0.0372414186234231
2022-04-13,0.09947359667359668,0.03388107447828716,-0.0344209380645358
2022-04-14,0.13749579081632654,0.06252685894436835,-0.0634195826821769
2022-04-15,0.17014140625,0.05331526384195461,-0.0771945343658444
2022-04-16,0.2095268,0.09383115920378123,-0.0401441380269824
2022-04-17,0.17512234042553193,0.06765657263028199,-0.0508574285422259
2022-04-18,0.10246207455429497,0.03821935267327928,-0.0504153717544707
2022-04-19,0.10657334384858043,0.05183838961026039,-0.0348629953753943
2022-04-20,0.07635404284727022,0.044031350576091914,-0.0455488514082097
2022-04-21,0.11365218417945691,0.05977107661740671,-0.0308924763187998
2022-04-22,0.09350518819938962,0.04232817623243403,-0.0479027334598791
2022-04-23,0.09358166089965399,0.047817918897971774,-0.0855074018654074
2022-04-24,0.08483213367609253,0.03251347305035792,-0.0760314112186795
2022-04-25,0.10154059500959693,0.03919376407150808,-0.1092933525881889
2022-04-26,0.07776347207009858,0.0422113262017311,-0.1351719270618418
2022-04-27,0.07796836206896553,0.045714366564954236,-0.1631534109365772
2022-04-28,0.0774721044045677,0.05727181869935797,-0.1016161818092241
2022-04-29,0.10141608497723825,0.042640885605338005,-0.0635868454255214
2022-04-30,0.1530166666666667,0.0684536618282898,-0.0648062470387918
2022-05-01,0.14065828729281768,0.07260973068711177,-0.0882050439494131
2022-05-02,0.10274950617283951,0.056377353024293246,-0.0713243504934426
2022-05-03,0.14202361563517915,0.06013204066668254,-0.0290611408838959
2022-05-04,0.11438429118773946,0.0476323872374804,-0.0633399396826123
2022-05-05,0.11157095375722544,0.054464088911256835,-0.0568496538561666
2022-05-06,0.11439299065420559,0.04614491891619729,-0.0239708323207193
2022-05-07,0.16458127659574467,0.08087557587175634,-0.0758214203858787
2022-05-08,0.19358122448979592,0.06895073637939284,-0.0698997367097406
2022-05-09,0.08495474537037039,0.04616698989000235,-0.10102480856747
2022-05-10,0.11796515151515152,0.05904169264195349,-0.1069251161393229
2022-05-11,0.11268562564632885,0.06267242218722445,-0.0907635916151576
2022-05-12,0.09044404873477038,0.05029773066295529,-0.0875523517706065
2022-05-13,0.08676314631463146,0.06114718150515333,-0.1043545602210176
2022-05-14,0.22302127659574467,0.08152847802061179,-0.1156225741679073
2022-05-15,0.13131260869565217,0.06280993059831051,-0.0842790817922872
2022-05-16,0.08762208258527827,0.059572687753551436,-0.089311320340525
2022-05-17,0.11256722972972973,0.05831824280359014,-0.11870793886231
2022-05-18,0.06756407867494825,0.04680065986937721,-0.1219531209622634
2022-05-19,0.07391143724696357,0.039845445878479845,-0.1125255718305027
2022-05-20,0.039122268687924726,0.05255627189901785,-0.1167808090725117
2022-05-21,0.11210260869565218,0.06551639621513898,-0.1736484796262305
2022-05-22,0.14463171806167402,0.08157314587129234,-0.1291380557672649
2022-05-23,0.07819872773536897,0.0403167129857765,-0.1015608456517799
2022-05-24,0.08114817733990147,0.051931222398368844,-0.1488099362948918
2022-05-25,0.11353438395415473,0.08605049925424497,-0.090094640923961
2022-05-26,0.09482465581977471,0.07889886453496146,-0.0380331686667593
2022-05-27,0.07801353503184713,0.05406906764129291,-0.0432670205033674
2022-05-28,0.16110184615384615,0.0721065132665216,-0.0903483826538117
2022-05-29,0.17413130434782606,0.05880265036895472,-0.0564729967863176
2022-05-30,0.20277940074906367,0.07262305139906465,-0.0302794461246677
2022-05-31,0.05686905222437137,0.017433924795092273,-0.0449567447746139
2022-06-01,0.17039334415584415,0.08837278778678055,-0.0555967732208671
2022-06-02,0.055049404761904765,0.05292936044970661,-0.0741519302474833
2022-06-03,0.05297358490566038,0.041899916329935546,-0.1579262902904269
2022-06-04,0.11464653739612188,0.06019865001709416,-0.1879317207298037
2022-06-05,0.05557984496124031,0.03628250553358779,-0.1068119960656576
2022-06-06,0.08622010676156584,0.04823180730486695,-0.0995626159632094
2022-06-07,0.040029193899782135,0.039722339421154135,-0.1085768745794145
2022-06-08,0.10624573804573804,0.05281068835527398,-0.0396691663858718
2022-06-09,0.06571551956815115,0.019349948906928798,-0.032925496499372
2022-06-10,0.11520222222222222,0.06932983634821568,-0.044403362816924
2022-06-11,0.11834122448979592,0.0904456906963188,-0.0657938760078074
2022-06-12,0.09199910313901345,0.07187047927639645,-0.0789974745145827
2022-06-13,0.08034801762114538,0.048422302757835996,-0.0800518283850229
2022-06-14,0.05540226537216828,0.040430187751675215,-0.0591016272746001
2022-06-15,0.08495846994535519,0.0519160693264931,-0.0743884967193889
2022-06-16,0.07003831417624522,0.04394704807350352,-0.0628055329827085
2022-06-17,0.08651071428571429,0.07540605539622872,-0.0930628027898141
2022-06-18,0.11809927536231883,0.05721672664186898,-0.1195018865485283
2022-06-19,0.1839563725490196,0.0641149983764628,-0.0596588205057652
2022-06-20,0.04505925925925926,0.06504763598455729,-0.0845081898323432
2022-06-21,0.05900886981402003,0.032270365790105955,-0.0226223651061263
2022-06-22,0.11812993527508091,0.056706150616159384,-0.0428736711133415
2022-06-23,0.033076070038910506,0.03821143916714846,-0.0533617472453658
2022-06-24,0.07542195767195767,0.041630837642907745,-0.0844560482369232
2022-06-25,0.020576984126984128,0.055358000029637346,-0.1266075307503342
2022-06-26,0.15395116279069768,0.08038399565490974,-0.0808628400888784
2022-06-27,0.06013894736842105,0.05790971714949628,-0.0583161477783792
2022-06-28,0.1009685520361991,0.04749071932199834,-0.049318413813788
2022-06-29,0.06286981891348088,0.03944409593960952,-0.1057404843337039
2022-06-30,0.04402251655629139,0.02198668964234342,-0.0930609150797901
2022-07-01,0.05575296442687747,0.037383838735447955,-0.1120534063861687
2022-07-02,0.1596825974025974,0.09616893057010559,-0.0938045661352187
2022-07-03,0.1966254416961131,0.09158088549068483,-0.1103731352727293
2022-07-04,0.18335956284153004,0.09133433769237059,-0.0558607302799494
